time,mean_G
2140,49.002
2141,48.964
2142,48.948
2143,48.918
2144,48.97
2145,48.908
2146,48.932
2147,48.866
2148,48.914
2149,48.92
2150,48.954
2151,48.864
2152,48.846
2153,48.858
2154,48.838
2155,48.81
2156,48.782
2157,48.632
2158,48.596
2159,48.602
2160,48.616
2161,48.67
2162,48.694
2163,48.778
2164,48.748
2165,48.706
2166,48.788
2167,48.776
2168,48.766
2169,48.776
2170,48.758
2171,48.798
2172,48.74
2173,48.742
2174,48.748
2175,48.728
2176,48.744
2177,48.782
2178,48.816
2179,48.85
2180,48.836
2181,48.78
2182,48.718
2183,48.734
2184,48.698
2185,48.654
2186,48.574
2187,48.61
2188,48.482
2189,48.458
2190,48.42
2191,48.486
2192,48.468
2193,48.546
2194,48.608
2195,48.636
2196,48.674
2197,48.712
2198,48.724
2199,48.74
2200,48.712
2201,48.666
2202,48.658
2203,48.738
2204,48.776
2205,48.74
2206,48.766
2207,48.754
2208,48.728
2209,48.75
2210,48.746
2211,48.818
2212,48.776
2213,48.884
2214,48.972
2215,49.018
2216,49.048
2217,49.052
2218,49.02
2219,49.026
2220,49.096
2221,49.084
2222,49.196
2223,49.28
2224,49.174
2225,49.136
2226,49.142
2227,49.21
2228,49.21
2229,49.158
2230,49.208
2231,49.282
2232,49.326
2233,49.336
2234,49.378
2235,49.396
2236,49.502
2237,49.516
2238,49.514
2239,49.472
2240,49.422
2241,49.4
2242,49.39
2243,49.386
2244,49.45
2245,49.38
2246,49.364
2247,49.382
2248,49.42
2249,49.488
2250,49.496
2251,49.538
2252,49.546
2253,49.544
2254,49.496
2255,49.45
2256,49.494
2257,49.48
2258,49.45
2259,49.452
2260,49.418
2261,49.35
2262,49.284
2263,49.314
2264,49.284
2265,49.3
2266,49.282
2267,49.334
2268,49.314
2269,49.268
2270,49.218
2271,49.2
2272,49.172
2273,49.152
2274,49.172
2275,49.106
2276,49.182
2277,49.168
2278,49.156
2279,49.128
2280,49.09
2281,49.146
2282,49.228
2283,49.208
2284,49.2
2285,49.276
2286,49.286
2287,49.33
2288,49.378
2289,49.426
2290,49.444
2291,49.512
2292,49.472
2293,49.522
2294,49.512
2295,49.496
2296,49.474
2297,49.408
2298,49.39
2299,49.326
2300,49.284
2301,49.33
2302,49.28
2303,49.3
2304,49.25
2305,49.19
2306,49.198
2307,49.13
2308,49.112
2309,49.15
2310,49.184
2311,49.128
2312,49.142
2313,49.126
2314,49.096
2315,49.046
2316,49.004
2317,48.996
2318,49.024
2319,49.1
2320,49.118
2321,49.042
2322,49.004
2323,48.964
2324,48.938
2325,48.998
2326,49.024
2327,49.038
2328,49.024
2329,49.006
2330,49.05
2331,49.042
2332,49.064
2333,49.048
2334,49.068
2335,49.116
2336,49.082
2337,49.022
2338,49.046
2339,49.018
2340,49.048
2341,49.018
2342,49.15
2343,49.106
2344,49.044
2345,49.014
2346,49.07
2347,49.086
2348,49.05
2349,49.07
2350,49.024
2351,48.938
2352,48.876
2353,48.89
2354,49.002
2355,48.984
2356,49.0
2357,48.916
2358,49.006
2359,48.97
2360,48.936
2361,48.876
2362,48.808
2363,48.836
2364,48.838
2365,48.746
2366,48.72
2367,48.758
2368,48.816
2369,48.86
2370,48.822
2371,48.864
2372,48.92
2373,48.872
2374,48.888
2375,48.922
2376,48.86
2377,48.836
2378,48.962
2379,49.008
2380,49.038
2381,49.102
2382,49.148
2383,49.096
2384,49.078
2385,49.072
2386,49.082
2387,49.076
2388,49.036
2389,49.038
2390,48.964
2391,48.988
2392,48.986
2393,48.92
2394,48.902
2395,48.892
2396,48.848
2397,48.782
2398,48.734
2399,48.736
2400,48.762
2401,48.788
2402,48.86
2403,48.82
2404,48.75
2405,48.814
2406,48.796
2407,48.764
2408,48.724
2409,48.742
2410,48.72
2411,48.706
2412,48.772
2413,48.742
2414,48.776
2415,48.672
2416,48.696
2417,48.726
2418,48.684
2419,48.646
2420,48.734
2421,48.818
2422,48.84
2423,48.856
2424,48.912
2425,48.874
2426,48.904
2427,48.872
2428,48.93
2429,48.986
2430,49.012
2431,48.988
2432,48.956
2433,48.98
2434,49.008
2435,48.996
2436,48.932
2437,48.964
2438,48.986
2439,48.954
2440,48.95
2441,48.984
2442,48.91
2443,48.984
2444,49.03
2445,49.018
2446,48.996
2447,49.048
2448,49.108
2449,49.048
2450,48.998
2451,48.97
2452,49.016
2453,48.996
2454,49.026
2455,49.026
2456,49.1
2457,49.122
2458,49.174
2459,49.144
2460,49.11
2461,49.09
2462,49.05
2463,49.09
2464,49.136
2465,49.192
2466,49.226
2467,49.26
2468,49.256
2469,49.276
2470,49.266
2471,49.256
2472,49.222
2473,49.19
2474,49.252
2475,49.258
2476,49.292
2477,49.274
2478,49.34
2479,49.348
2480,49.388
2481,49.43
2482,49.382
2483,49.432
2484,49.38
2485,49.376
2486,49.422
2487,49.426
2488,49.456
2489,49.42
2490,49.398
2491,49.372
2492,49.374
2493,49.33
2494,49.386
2495,49.314
2496,49.3
2497,49.276
2498,49.276
2499,49.232
2500,49.23
2501,49.168
2502,49.236
2503,49.282
2504,49.278
2505,49.316
2506,49.298
2507,49.236
2508,49.262
2509,49.242
2510,49.248
2511,49.204
2512,49.156
2513,49.1
2514,49.16
2515,49.064
2516,49.058
2517,49.066
2518,48.99
2519,49.0
2520,48.944
2521,48.976
2522,48.936
2523,48.9
2524,48.868
2525,48.876
2526,48.888
2527,48.84
2528,48.776
2529,48.908
2530,48.9
2531,48.926
2532,48.972
2533,49.016
2534,48.984
2535,48.916
2536,48.866
2537,48.878
2538,48.828
2539,48.89
2540,48.876
2541,48.872
2542,48.858
2543,48.808
2544,48.792
2545,48.808
2546,48.8
2547,48.786
2548,48.762
2549,48.808
2550,48.708
2551,48.742
2552,48.694
2553,48.676
2554,48.644
2555,48.716
2556,48.73
2557,48.746
2558,48.77
2559,48.75
2560,48.714
2561,48.696
2562,48.752
2563,48.726
2564,48.742
2565,48.824
2566,48.81
2567,48.85
2568,48.82
2569,48.764
2570,48.752
2571,48.784
2572,48.814
2573,48.822
2574,48.742
2575,48.768
2576,48.764
2577,48.748
2578,48.724
2579,48.706
2580,48.764
2581,48.778
2582,48.784
2583,48.83
2584,48.834
2585,48.842
2586,48.786
2587,48.762
2588,48.738
2589,48.63
2590,48.62
2591,48.606
2592,48.642
2593,48.686
2594,48.62
2595,48.678
2596,48.684
2597,48.684
2598,48.682
2599,48.732
2600,48.75
2601,48.8
2602,48.778
2603,48.834
2604,48.886
2605,48.84
2606,48.776
2607,48.76
2608,48.794
2609,48.764
2610,48.772
2611,48.77
2612,48.81
2613,48.81
2614,48.896
2615,48.94
2616,48.958
2617,48.938
2618,48.98
2619,48.952
2620,48.926
2621,48.964
2622,48.896
2623,48.97
2624,48.984
2625,49.008
2626,48.99
2627,49.048
2628,48.992
2629,49.068
2630,49.062
2631,49.026
2632,49.008
2633,49.056
2634,49.088
2635,49.084
2636,49.054
2637,49.082
2638,49.142
2639,49.128
2640,49.078
2641,49.08
2642,49.04
2643,49.066
2644,49.128
2645,49.104
2646,49.052
2647,49.06
2648,49.11
2649,49.108
2650,49.08
2651,49.038
2652,48.96
2653,48.936
2654,48.936
2655,48.998
2656,48.894
2657,48.898
2658,48.898
2659,48.982
2660,48.97
2661,48.94
2662,49.01
2663,48.994
2664,48.95
2665,48.902
2666,48.9
2667,48.88
2668,48.942
2669,48.928
2670,48.914
2671,48.916
2672,48.946
2673,49.012
2674,48.994
2675,48.942
2676,48.824
2677,48.828
2678,48.878
2679,48.876
2680,48.888
2681,48.846
2682,48.866
2683,48.898
2684,48.878
2685,48.834
2686,48.79
2687,48.822
2688,48.894
2689,48.848
2690,48.878
2691,48.866
2692,48.842
2693,48.91
2694,48.894
2695,48.868
2696,48.882
2697,48.876
2698,48.932
2699,48.924
2700,48.934
2701,48.888
2702,48.84
2703,48.782
2704,48.786
2705,48.81
2706,48.798
2707,48.82
2708,48.784
2709,48.872
2710,48.988
2711,48.952
2712,49.022
2713,49.012
2714,48.958
2715,49.05
2716,49.086
2717,49.074
2718,49.096
2719,49.07
2720,49.064
2721,49.04
2722,49.016
2723,48.974
2724,48.982
2725,48.982
2726,49.048
2727,49.042
2728,49.056
2729,49.092
2730,49.136
2731,49.136
2732,49.184
2733,49.138
2734,49.144
2735,49.116
2736,49.176
2737,49.212
2738,49.192
2739,49.202
2740,49.198
2741,49.256
2742,49.218
2743,49.196
2744,49.202
2745,49.23
2746,49.21
2747,49.174
2748,49.198
2749,49.21
2750,49.276
2751,49.26
2752,49.218
2753,49.212
2754,49.192
2755,49.186
2756,49.156
2757,49.128
2758,49.146
2759,49.112
2760,49.124
2761,49.106
2762,49.16
2763,49.18
2764,49.252
2765,49.268
2766,49.32
2767,49.272
2768,49.248
2769,49.278
2770,49.21
2771,49.148
2772,49.17
2773,49.138
2774,49.126
2775,49.02
2776,48.988
2777,48.898
2778,48.964
2779,48.926
2780,49.07
2781,49.04
2782,49.03
2783,49.0
2784,48.966
2785,48.96
2786,48.972
2787,49.008
2788,48.99
2789,49.05
2790,48.998
2791,48.978
2792,48.93
2793,48.95
2794,48.982
2795,48.966
2796,48.888
2797,48.898
2798,48.878
2799,48.87
2800,48.834
2801,48.764
2802,48.756
2803,48.746
2804,48.702
2805,48.76
2806,48.808
2807,48.794
2808,48.768
2809,48.706
2810,48.746
2811,48.792
2812,48.804
2813,48.774
2814,48.672
2815,48.71
2816,48.696
2817,48.648
2818,48.602
2819,48.602
2820,48.604
2821,48.618
2822,48.594
2823,48.594
2824,48.588
2825,48.616
2826,48.66
2827,48.65
2828,48.666
2829,48.586
2830,48.608
2831,48.528
2832,48.544
2833,48.56
2834,48.608
2835,48.598
2836,48.586
2837,48.546
2838,48.586
2839,48.556
2840,48.612
2841,48.59
2842,48.586
2843,48.554
2844,48.578
2845,48.6
2846,48.59
2847,48.5
2848,48.55
2849,48.564
2850,48.518
2851,48.522
2852,48.558
2853,48.546
2854,48.56
2855,48.584
2856,48.656
2857,48.632
2858,48.686
2859,48.706
2860,48.702
2861,48.684
2862,48.656
2863,48.63
2864,48.644
2865,48.566
2866,48.58
2867,48.632
2868,48.638
2869,48.562
2870,48.586
2871,48.58
2872,48.596
2873,48.578
2874,48.6
2875,48.548
2876,48.558
2877,48.574
2878,48.538
2879,48.584
2880,48.59
2881,48.676
2882,48.6
2883,48.58
2884,48.666
2885,48.67
2886,48.704
2887,48.708
2888,48.812
2889,48.786
2890,48.762
2891,48.788
2892,48.804
2893,48.9
2894,48.934
2895,48.928
2896,48.924
2897,49.05
2898,49.048
2899,49.038
2900,49.012
2901,48.952
2902,48.88
2903,48.868
2904,48.864
2905,48.856
2906,48.816
2907,48.754
2908,48.748
2909,48.82
2910,48.908
2911,48.892
2912,48.9
2913,48.956
2914,48.896
2915,48.908
2916,48.888
2917,48.87
2918,48.894
2919,48.844
2920,48.78
2921,48.842
2922,48.864
2923,48.808
2924,48.77
2925,48.79
2926,48.762
2927,48.734
2928,48.802
2929,48.882
2930,48.836
2931,48.846
2932,48.902
2933,48.966
2934,48.942
2935,48.952
2936,48.982
2937,48.962
2938,48.974
2939,48.974
2940,48.946
2941,48.952
2942,48.928
2943,48.938
2944,49.018
2945,49.1
2946,49.13
2947,49.108
2948,49.054
2949,49.03
2950,48.984
2951,49.02
2952,49.052
2953,49.028
2954,48.908
2955,48.896
2956,48.808
2957,48.778
2958,48.756
2959,48.73
2960,48.732
2961,48.788
2962,48.784
2963,48.754
2964,48.734
2965,48.716
2966,48.724
2967,48.786
2968,48.75
2969,48.71
2970,48.7
2971,48.658
2972,48.6
2973,48.574
2974,48.646
2975,48.666
2976,48.704
2977,48.724
2978,48.696
2979,48.638
2980,48.604
2981,48.544
2982,48.544
2983,48.592
2984,48.536
2985,48.536
2986,48.55
2987,48.508
2988,48.534
2989,48.608
2990,48.642
2991,48.758
2992,48.772
2993,48.758
2994,48.792
2995,48.81
2996,48.818
2997,48.82
2998,48.772
2999,48.762
3000,48.684
3001,48.736
3002,48.766
3003,48.806
3004,48.786
3005,48.788
3006,48.768
3007,48.736
3008,48.75
3009,48.808
3010,48.814
3011,48.806
3012,48.864
3013,48.83
3014,48.778
3015,48.816
3016,48.85
3017,48.864
3018,48.924
3019,48.846
3020,48.89
3021,48.944
3022,49.03
3023,49.04
3024,49.0
3025,48.982
3026,48.996
3027,48.986
3028,48.976
3029,48.986
3030,49.028
3031,49.03
3032,49.026
3033,49.076
3034,49.046
3035,49.022
3036,48.986
3037,48.964
3038,49.102
3039,49.084
3040,49.11
3041,49.082
3042,49.122
3043,49.116
3044,49.09
3045,49.046
3046,49.08
3047,49.094
3048,49.102
3049,49.138
3050,49.114
3051,49.086
3052,49.132
3053,49.11
3054,49.136
3055,49.168
3056,49.17
3057,49.154
3058,49.124
3059,49.094
3060,49.1
3061,49.116
3062,49.142
3063,49.164
3064,49.152
3065,49.104
3066,49.06
3067,49.002
3068,49.06
3069,49.064
3070,49.01
3071,48.972
3072,48.94
3073,48.95
3074,48.988
3075,49.03
3076,48.958
3077,48.948
3078,48.96
3079,48.97
3080,49.006
3081,48.948
3082,48.892
3083,48.902
3084,48.916
3085,48.904
3086,48.902
3087,48.886
3088,48.85
3089,48.814
3090,48.814
3091,48.776
3092,48.774
3093,48.726
3094,48.754
3095,48.728
3096,48.79
3097,48.808
3098,48.766
3099,48.74
3100,48.684
3101,48.734
3102,48.688
3103,48.708
3104,48.658
3105,48.732
3106,48.624
3107,48.61
3108,48.606
3109,48.63
3110,48.704
3111,48.746
3112,48.768
3113,48.75
3114,48.75
3115,48.764
3116,48.858
3117,48.83
3118,48.82
3119,48.83
3120,48.798
3121,48.768
3122,48.808
3123,48.802
3124,48.786
3125,48.796
3126,48.78
3127,48.86
3128,48.894
3129,48.884
3130,48.878
3131,48.896
3132,48.936
3133,49.004
3134,49.02
3135,49.048
3136,49.124
3137,49.14
3138,49.154
3139,49.206
3140,49.196
3141,49.236
3142,49.282
3143,49.302
3144,49.364
3145,49.326
3146,49.292
3147,49.308
3148,49.278
3149,49.256
3150,49.15
3151,49.072
3152,49.078
3153,49.136
3154,49.198
3155,49.254
3156,49.312
3157,49.374
3158,49.356
3159,49.362
3160,49.304
3161,49.282
3162,49.314
3163,49.346
3164,49.35
3165,49.364
3166,49.386
3167,49.436
3168,49.484
3169,49.434
3170,49.542
3171,49.508
3172,49.598
3173,49.608
3174,49.57
3175,49.536
3176,49.53
3177,49.516
3178,49.53
3179,49.522
3180,49.512
3181,49.518
3182,49.486
3183,49.548
3184,49.476
3185,49.462
3186,49.466
3187,49.476
3188,49.392
3189,49.408
3190,49.416
3191,49.38
3192,49.388
3193,49.364
3194,49.338
3195,49.312
3196,49.39
3197,49.324
3198,49.326
3199,49.32
3200,49.376
3201,49.376
3202,49.33
3203,49.276
3204,49.274
3205,49.286
3206,49.31
3207,49.242
3208,49.22
3209,49.244
3210,49.262
3211,49.27
3212,49.284
3213,49.334
3214,49.354
3215,49.332
3216,49.348
3217,49.296
3218,49.262
3219,49.326
3220,49.326
3221,49.308
3222,49.338
3223,49.28
3224,49.292
3225,49.254
3226,49.218
3227,49.214
3228,49.206
3229,49.186
3230,49.136
3231,49.198
3232,49.168
3233,49.186
3234,49.22
3235,49.176
3236,49.22
3237,49.194
3238,49.208
3239,49.156
3240,49.08
3241,49.09
3242,49.032
3243,48.97
3244,48.96
3245,48.954
3246,48.932
3247,48.864
3248,48.9
3249,48.95
3250,48.944
3251,48.932
3252,48.97
3253,48.916
3254,48.896
3255,48.904
3256,48.958
3257,48.908
3258,48.842
3259,48.848
3260,48.888
3261,48.868
3262,48.95
3263,48.892
3264,48.89
3265,48.966
3266,49.012
3267,49.016
3268,48.998
3269,48.978
3270,48.98
3271,48.932
3272,48.954
3273,48.928
3274,48.916
3275,48.938
3276,48.878
3277,48.83
3278,48.798
3279,48.76
3280,48.762
3281,48.692
3282,48.66
3283,48.586
3284,48.542
3285,48.518
3286,48.474
3287,48.456
3288,48.412
3289,48.37
3290,48.39
3291,48.414
3292,48.478
3293,48.388
3294,48.458
3295,48.462
3296,48.464
3297,48.43
3298,48.522
3299,48.49
3300,48.578
3301,48.498
3302,48.48
3303,48.526
3304,48.586
3305,48.566
3306,48.526
3307,48.534
3308,48.522
3309,48.542
3310,48.528
3311,48.536
3312,48.484
3313,48.384
3314,48.332
3315,48.406
3316,48.426
3317,48.362
3318,48.406
3319,48.46
3320,48.524
3321,48.466
3322,48.39
3323,48.494
3324,48.508
3325,48.502
3326,48.496
3327,48.49
3328,48.548
3329,48.522
3330,48.586
3331,48.582
3332,48.51
3333,48.524
3334,48.496
3335,48.426
3336,48.484
3337,48.526
3338,48.58
3339,48.572
3340,48.526
3341,48.51
3342,48.57
3343,48.52
3344,48.476
3345,48.55
3346,48.57
3347,48.638
3348,48.616
3349,48.63
3350,48.578
3351,48.56
3352,48.582
3353,48.57
3354,48.568
3355,48.64
3356,48.678
3357,48.634
3358,48.682
3359,48.688
3360,48.67
3361,48.764
3362,48.752
3363,48.686
3364,48.646
3365,48.644
3366,48.744
3367,48.812
3368,48.828
3369,48.84
3370,48.834
3371,48.816
3372,48.838
3373,48.85
3374,48.872
3375,48.882
3376,48.894
3377,48.814
3378,48.87
3379,48.834
3380,48.828
3381,48.778
3382,48.782
3383,48.8
3384,48.722
3385,48.672
3386,48.686
3387,48.69
3388,48.716
3389,48.696
3390,48.766
3391,48.726
3392,48.674
3393,48.632
3394,48.652
3395,48.59
3396,48.602
3397,48.656
3398,48.654
3399,48.62
3400,48.67
3401,48.714
3402,48.794
3403,48.842
3404,48.828
3405,48.848
3406,48.822
3407,48.83
3408,48.834
3409,48.824
3410,48.708
3411,48.738
3412,48.754
3413,48.846
3414,48.874
3415,48.818
3416,48.872
3417,48.91
3418,48.868
3419,48.82
3420,48.862
3421,48.862
3422,48.946
3423,48.92
3424,48.88
3425,48.862
3426,48.908
3427,48.864
3428,48.848
3429,48.824
3430,48.88
3431,48.89
3432,49.006
3433,48.938
3434,48.89
3435,48.862
3436,48.918
3437,48.936
3438,48.798
3439,48.84
3440,48.89
3441,48.874
3442,48.9
3443,48.888
3444,48.892
3445,48.964
3446,48.93
3447,48.948
3448,48.97
3449,48.984
3450,49.034
3451,49.016
3452,48.966
3453,48.912
3454,48.916
3455,48.88
3456,48.874
3457,48.888
3458,48.91
3459,48.958
3460,49.008
3461,48.914
3462,48.86
3463,48.888
3464,48.89
3465,48.942
3466,48.918
3467,48.894
3468,48.858
3469,48.784
3470,48.774
3471,48.774
3472,48.708
3473,48.726
3474,48.814
3475,48.8
3476,48.798
3477,48.83
3478,48.876
3479,48.872
3480,48.918
3481,48.94
3482,48.962
3483,48.934
3484,48.934
3485,48.958
3486,48.988
3487,48.938
3488,48.946
3489,48.974
3490,48.93
3491,48.92
3492,48.972
3493,48.884
3494,48.792
3495,48.784
3496,48.742
3497,48.748
3498,48.732
3499,48.766
3500,48.81
3501,48.872
3502,48.808
3503,48.8
3504,48.78
3505,48.79
3506,48.904
3507,48.908
3508,49.002
3509,48.944
3510,48.976
3511,49.0
3512,49.018
3513,49.0
3514,49.014
3515,49.022
3516,49.09
3517,49.184
3518,49.174
3519,49.21
3520,49.294
3521,49.322
3522,49.398
3523,49.32
3524,49.222
3525,49.224
3526,49.172
3527,49.15
3528,49.11
3529,49.104
3530,49.094
3531,49.184
3532,49.212
3533,49.296
3534,49.334
3535,49.286
3536,49.268
3537,49.248
3538,49.266
3539,49.25
3540,49.204
3541,49.218
3542,49.332
3543,49.36
3544,49.31
3545,49.298
3546,49.264
3547,49.254
3548,49.182
3549,49.128
3550,49.104
3551,49.122
3552,49.124
3553,49.132
3554,49.214
3555,49.246
3556,49.18
3557,49.194
3558,49.136
3559,49.172
3560,49.158
3561,49.156
3562,49.132
3563,49.092
3564,49.06
3565,49.108
3566,49.19
3567,49.136
3568,49.106
3569,49.076
3570,49.132
3571,49.164
3572,49.146
3573,49.054
3574,49.076
3575,49.04
3576,49.034
3577,49.03
3578,49.052
3579,49.022
3580,49.008
3581,49.014
3582,49.06
3583,49.052
3584,49.112
3585,49.148
3586,49.18
3587,49.218
3588,49.2
3589,49.162
3590,49.102
3591,49.056
3592,48.994
3593,49.032
3594,49.072
3595,49.052
3596,49.024
3597,49.094
3598,49.148
3599,49.216
3600,49.216
3601,49.234
3602,49.234
3603,49.186
3604,49.202
3605,49.134
3606,49.164
3607,49.14
3608,49.178
3609,49.126
3610,49.184
3611,49.212
3612,49.222
3613,49.208
3614,49.218
3615,49.186
3616,49.312
3617,49.354
3618,49.346
3619,49.342
3620,49.368
3621,49.394
3622,49.342
3623,49.386
3624,49.4
3625,49.39
3626,49.38
3627,49.346
3628,49.28
3629,49.19
3630,49.13
3631,49.226
3632,49.192
3633,49.248
3634,49.194
3635,49.188
3636,49.16
3637,49.138
3638,49.136
3639,49.152
3640,49.108
3641,49.106
3642,49.164
3643,49.146
3644,49.074
3645,49.098
3646,49.016
3647,49.02
3648,49.044
3649,49.128
3650,49.204
3651,49.184
3652,49.154
3653,49.124
3654,49.132
3655,49.098
3656,49.086
3657,49.042
3658,49.094
3659,48.994
3660,49.064
3661,49.09
3662,49.122
3663,49.142
3664,49.174
3665,49.162
3666,49.204
3667,49.152
3668,49.208
3669,49.176
3670,49.188
3671,49.212
3672,49.188
3673,49.25
3674,49.276
3675,49.208
3676,49.198
3677,49.128
3678,49.06
3679,49.166
3680,49.134
3681,49.074
3682,49.076
3683,49.06
3684,49.012
3685,49.024
3686,49.0
3687,49.018
3688,48.96
3689,48.956
3690,48.964
3691,48.94
3692,48.92
3693,48.972
3694,48.986
3695,49.074
3696,49.068
3697,49.02
3698,48.98
3699,48.998
3700,49.042
3701,49.06
3702,49.042
3703,49.05
3704,49.048
3705,49.006
3706,48.984
3707,49.042
3708,49.08
3709,49.1
3710,49.092
3711,49.064
3712,49.022
3713,49.06
3714,49.046
3715,49.096
3716,49.104
3717,49.014
3718,48.986
3719,48.94
3720,48.96
3721,48.946
3722,48.936
3723,48.97
3724,49.006
3725,48.96
3726,49.032
3727,49.038
3728,49.06
3729,49.076
3730,49.128
3731,49.078
3732,49.118
3733,49.156
3734,49.144
3735,49.074
3736,49.006
3737,49.004
3738,48.984
3739,49.024
3740,48.976
3741,48.932
3742,48.922
3743,49.026
3744,49.034
3745,49.06
3746,49.124
3747,49.116
3748,49.118
3749,49.13
3750,49.144
3751,49.16
3752,49.206
3753,49.126
3754,49.182
3755,49.196
3756,49.182
3757,49.144
3758,49.226
3759,49.222
3760,49.214
3761,49.202
3762,49.278
3763,49.316
3764,49.276
3765,49.218
3766,49.124
3767,49.144
3768,49.132
3769,49.146
3770,49.19
3771,49.252
3772,49.266
3773,49.326
3774,49.282
3775,49.26
3776,49.226
3777,49.28
3778,49.3
3779,49.24
3780,49.244
3781,49.232
3782,49.23
3783,49.228
3784,49.162
3785,49.256
3786,49.216
3787,49.134
3788,49.164
3789,49.098
3790,49.034
3791,48.946
3792,48.896
3793,48.906
3794,48.868
3795,48.87
3796,48.88
3797,48.94
3798,48.936
3799,48.88
3800,48.898
3801,48.85
3802,48.906
3803,48.934
3804,48.954
3805,48.93
3806,49.006
3807,48.968
3808,48.922
3809,48.878
3810,48.942
3811,48.954
3812,48.894
3813,48.92
3814,48.952
3815,48.92
3816,48.928
3817,48.896
3818,48.924
3819,48.898
3820,48.91
3821,48.876
3822,48.854
3823,48.882
3824,48.872
3825,48.918
3826,48.852
3827,48.884
3828,48.91
3829,49.004
3830,48.99
3831,48.964
3832,48.916
3833,48.94
3834,48.954
3835,48.96
3836,48.914
3837,48.83
3838,48.82
3839,48.812
3840,48.798
3841,48.762
3842,48.686
3843,48.758
3844,48.768
3845,48.734
3846,48.708
3847,48.758
3848,48.794
3849,48.776
3850,48.784
3851,48.758
3852,48.726
3853,48.684
3854,48.612
3855,48.58
3856,48.65
3857,48.662
3858,48.716
3859,48.726
3860,48.732
3861,48.726
3862,48.708
3863,48.704
3864,48.672
3865,48.664
3866,48.718
3867,48.706
3868,48.732
3869,48.732
3870,48.75
3871,48.722
3872,48.718
3873,48.694
3874,48.708
3875,48.736
3876,48.814
3877,48.772
3878,48.748
3879,48.752
3880,48.732
3881,48.76
3882,48.778
3883,48.734
3884,48.75
3885,48.694
3886,48.634
3887,48.676
3888,48.628
3889,48.654
3890,48.664
3891,48.662
3892,48.628
3893,48.632
3894,48.676
3895,48.634
3896,48.578
3897,48.578
3898,48.542
3899,48.6
3900,48.626
3901,48.542
3902,48.514
3903,48.6
3904,48.626
3905,48.524
3906,48.58
3907,48.608
3908,48.654
3909,48.602
3910,48.634
3911,48.658
3912,48.576
3913,48.552
3914,48.55
3915,48.524
3916,48.616
3917,48.628
3918,48.606
3919,48.642
3920,48.774
3921,48.774
3922,48.798
3923,48.784
3924,48.788
3925,48.87
3926,48.894
3927,48.912
3928,48.898
3929,48.898
3930,48.824
3931,48.75
3932,48.812
3933,48.766
3934,48.794
3935,48.838
3936,48.802
3937,48.866
3938,48.822
3939,48.854
3940,48.85
3941,48.948
3942,48.986
3943,48.858
3944,48.848
3945,48.882
3946,48.854
3947,48.912
3948,48.938
3949,48.932
3950,48.904
3951,48.848
3952,48.868
3953,48.848
3954,48.854
3955,48.862
3956,48.856
3957,48.882
3958,48.898
3959,48.984
3960,49.05
3961,49.04
3962,48.95
3963,48.936
3964,48.91
3965,48.924
3966,48.924
3967,48.894
3968,48.958
3969,48.882
3970,48.872
3971,48.95
3972,48.956
3973,48.978
3974,49.004
3975,48.946
3976,48.974
3977,49.022
3978,49.016
3979,48.92
3980,48.942
3981,48.912
3982,48.906
3983,48.888
3984,48.888
3985,48.962
3986,48.906
3987,48.896
3988,48.932
3989,48.99
3990,48.986
3991,48.966
3992,49.018
3993,49.042
3994,49.052
3995,49.012
3996,49.016
3997,49.072
3998,49.098
3999,49.07
4000,49.014
4001,49.014
4002,48.958
4003,48.93
4004,48.996
4005,49.024
4006,48.976
4007,49.01
4008,49.048
4009,49.03
4010,49.012
4011,49.074
4012,49.044
4013,49.056
4014,49.088
4015,49.074
4016,49.052
4017,49.114
4018,49.098
4019,49.142
4020,49.152
4021,49.178
4022,49.164
4023,49.194
4024,49.156
4025,49.176
4026,49.184
4027,49.168
4028,49.168
4029,49.192
4030,49.206
4031,49.294
4032,49.264
4033,49.27
4034,49.292
4035,49.268
4036,49.262
4037,49.318
4038,49.34
4039,49.388
4040,49.404
4041,49.382
4042,49.332
4043,49.37
4044,49.412
4045,49.422
4046,49.41
4047,49.358
4048,49.392
4049,49.384
4050,49.446
4051,49.448
4052,49.386
4053,49.364
4054,49.338
4055,49.338
4056,49.314
4057,49.38
4058,49.374
4059,49.356
4060,49.324
4061,49.288
4062,49.294
4063,49.208
4064,49.156
4065,49.128
4066,49.162
4067,49.178
4068,49.242
4069,49.278
4070,49.244
4071,49.252
4072,49.25
4073,49.23
4074,49.196
4075,49.148
4076,49.188
4077,49.152
4078,49.128
4079,49.094
4080,49.176
4081,49.22
4082,49.212
4083,49.196
4084,49.206
4085,49.182
4086,49.208
4087,49.172
4088,49.234
4089,49.186
4090,49.214
4091,49.192
4092,49.15
4093,49.146
4094,49.106
4095,49.134
4096,49.098
4097,49.116
4098,49.186
4099,49.252
4100,49.24
4101,49.312
4102,49.256
4103,49.258
4104,49.3
4105,49.256
4106,49.326
4107,49.276
4108,49.278
4109,49.276
4110,49.214
4111,49.292
4112,49.302
4113,49.308
4114,49.346
4115,49.306
4116,49.21
4117,49.194
4118,49.224
4119,49.28
4120,49.354
4121,49.336
4122,49.318
4123,49.35
4124,49.374
4125,49.356
4126,49.384
4127,49.374
4128,49.422
4129,49.436
4130,49.57
4131,49.568
4132,49.504
4133,49.458
4134,49.464
4135,49.498
4136,49.484
4137,49.522
4138,49.52
