time,mean_G
2140,8.536
2141,8.544
2142,8.568
2143,8.568
2144,8.532
2145,8.548
2146,8.558
2147,8.54
2148,8.546
2149,8.58
2150,8.612
2151,8.658
2152,8.672
2153,8.668
2154,8.654
2155,8.694
2156,8.668
2157,8.67
2158,8.708
2159,8.7
2160,8.72
2161,8.714
2162,8.71
2163,8.72
2164,8.726
2165,8.732
2166,8.714
2167,8.714
2168,8.708
2169,8.694
2170,8.694
2171,8.696
2172,8.702
2173,8.684
2174,8.688
2175,8.688
2176,8.698
2177,8.696
2178,8.706
2179,8.694
2180,8.686
2181,8.676
2182,8.656
2183,8.632
2184,8.608
2185,8.57
2186,8.594
2187,8.6
2188,8.592
2189,8.566
2190,8.542
2191,8.542
2192,8.55
2193,8.556
2194,8.536
2195,8.516
2196,8.536
2197,8.542
2198,8.524
2199,8.47
2200,8.442
2201,8.452
2202,8.466
2203,8.462
2204,8.474
2205,8.492
2206,8.496
2207,8.474
2208,8.446
2209,8.464
2210,8.488
2211,8.476
2212,8.472
2213,8.504
2214,8.512
2215,8.512
2216,8.494
2217,8.466
2218,8.458
2219,8.462
2220,8.468
2221,8.45
2222,8.462
2223,8.468
2224,8.466
2225,8.462
2226,8.454
2227,8.434
2228,8.426
2229,8.42
2230,8.446
2231,8.444
2232,8.478
2233,8.498
2234,8.474
2235,8.476
2236,8.47
2237,8.47
2238,8.448
2239,8.444
2240,8.458
2241,8.458
2242,8.482
2243,8.498
2244,8.5
2245,8.512
2246,8.496
2247,8.516
2248,8.534
2249,8.52
2250,8.518
2251,8.49
2252,8.476
2253,8.486
2254,8.516
2255,8.522
2256,8.542
2257,8.548
2258,8.572
2259,8.57
2260,8.594
2261,8.578
2262,8.55
2263,8.532
2264,8.516
2265,8.522
2266,8.534
2267,8.548
2268,8.536
2269,8.554
2270,8.558
2271,8.552
2272,8.552
2273,8.542
2274,8.56
2275,8.568
2276,8.6
2277,8.592
2278,8.618
2279,8.606
2280,8.586
2281,8.6
2282,8.608
2283,8.582
2284,8.564
2285,8.566
2286,8.578
2287,8.54
2288,8.538
2289,8.564
2290,8.53
2291,8.522
2292,8.536
2293,8.538
2294,8.528
2295,8.516
2296,8.506
2297,8.514
2298,8.548
2299,8.548
2300,8.556
2301,8.576
2302,8.546
2303,8.526
2304,8.582
2305,8.582
2306,8.582
2307,8.574
2308,8.582
2309,8.584
2310,8.592
2311,8.61
2312,8.596
2313,8.604
2314,8.616
2315,8.644
2316,8.652
2317,8.676
2318,8.656
2319,8.642
2320,8.658
2321,8.648
2322,8.666
2323,8.708
2324,8.728
2325,8.676
2326,8.684
2327,8.664
2328,8.676
2329,8.702
2330,8.7
2331,8.708
2332,8.698
2333,8.702
2334,8.69
2335,8.692
2336,8.692
2337,8.69
2338,8.688
2339,8.694
2340,8.698
2341,8.698
2342,8.722
2343,8.728
2344,8.72
2345,8.696
2346,8.75
2347,8.744
2348,8.746
2349,8.768
2350,8.81
2351,8.828
2352,8.794
2353,8.778
2354,8.788
2355,8.78
2356,8.784
2357,8.802
2358,8.784
2359,8.768
2360,8.8
2361,8.764
2362,8.752
2363,8.752
2364,8.72
2365,8.724
2366,8.746
2367,8.736
2368,8.72
2369,8.718
2370,8.718
2371,8.708
2372,8.692
2373,8.648
2374,8.652
2375,8.632
2376,8.59
2377,8.618
2378,8.564
2379,8.564
2380,8.568
2381,8.532
2382,8.546
2383,8.522
2384,8.478
2385,8.47
2386,8.46
2387,8.456
2388,8.462
2389,8.456
2390,8.464
2391,8.438
2392,8.448
2393,8.434
2394,8.412
2395,8.38
2396,8.382
2397,8.378
2398,8.4
2399,8.388
2400,8.384
2401,8.386
2402,8.402
2403,8.36
2404,8.356
2405,8.4
2406,8.414
2407,8.422
2408,8.426
2409,8.428
2410,8.456
2411,8.45
2412,8.456
2413,8.432
2414,8.418
2415,8.394
2416,8.408
2417,8.432
2418,8.45
2419,8.452
2420,8.452
2421,8.446
2422,8.46
2423,8.478
2424,8.444
2425,8.462
2426,8.472
2427,8.476
2428,8.444
2429,8.444
2430,8.458
2431,8.448
2432,8.436
2433,8.45
2434,8.472
2435,8.486
2436,8.52
2437,8.5
2438,8.538
2439,8.518
2440,8.522
2441,8.522
2442,8.536
2443,8.538
2444,8.522
2445,8.506
2446,8.506
2447,8.49
2448,8.492
2449,8.492
2450,8.504
2451,8.534
2452,8.51
2453,8.528
2454,8.51
2455,8.506
2456,8.508
2457,8.498
2458,8.5
2459,8.544
2460,8.552
2461,8.566
2462,8.554
2463,8.556
2464,8.542
2465,8.536
2466,8.548
2467,8.528
2468,8.534
2469,8.526
2470,8.536
2471,8.528
2472,8.51
2473,8.506
2474,8.512
2475,8.488
2476,8.492
2477,8.506
2478,8.512
2479,8.548
2480,8.56
2481,8.556
2482,8.542
2483,8.55
2484,8.54
2485,8.548
2486,8.526
2487,8.544
2488,8.576
2489,8.56
2490,8.562
2491,8.586
2492,8.594
2493,8.612
2494,8.622
2495,8.598
2496,8.624
2497,8.612
2498,8.594
2499,8.574
2500,8.538
2501,8.564
2502,8.574
2503,8.568
2504,8.59
2505,8.574
2506,8.592
2507,8.596
2508,8.59
2509,8.59
2510,8.576
2511,8.58
2512,8.568
2513,8.568
2514,8.55
2515,8.57
2516,8.564
2517,8.558
2518,8.524
2519,8.494
2520,8.502
2521,8.48
2522,8.46
2523,8.494
2524,8.522
2525,8.52
2526,8.512
2527,8.496
2528,8.482
2529,8.49
2530,8.472
2531,8.508
2532,8.54
2533,8.584
2534,8.602
2535,8.592
2536,8.59
2537,8.588
2538,8.632
2539,8.614
2540,8.604
2541,8.564
2542,8.532
2543,8.51
2544,8.52
2545,8.498
2546,8.46
2547,8.458
2548,8.46
2549,8.448
2550,8.432
2551,8.454
2552,8.456
2553,8.482
2554,8.484
2555,8.47
2556,8.498
2557,8.482
2558,8.448
2559,8.448
2560,8.458
2561,8.446
2562,8.476
2563,8.452
2564,8.45
2565,8.448
2566,8.422
2567,8.43
2568,8.442
2569,8.46
2570,8.43
2571,8.442
2572,8.462
2573,8.456
2574,8.468
2575,8.51
2576,8.486
2577,8.496
2578,8.51
2579,8.526
2580,8.516
2581,8.51
2582,8.496
2583,8.502
2584,8.512
2585,8.518
2586,8.512
2587,8.484
2588,8.5
2589,8.532
2590,8.536
2591,8.538
2592,8.53
2593,8.536
2594,8.56
2595,8.574
2596,8.552
2597,8.544
2598,8.578
2599,8.554
2600,8.536
2601,8.514
2602,8.5
2603,8.496
2604,8.528
2605,8.496
2606,8.474
2607,8.498
2608,8.508
2609,8.522
2610,8.516
2611,8.488
2612,8.49
2613,8.51
2614,8.506
2615,8.512
2616,8.54
2617,8.552
2618,8.54
2619,8.52
2620,8.53
2621,8.522
2622,8.546
2623,8.554
2624,8.58
2625,8.564
2626,8.534
2627,8.506
2628,8.526
2629,8.522
2630,8.512
2631,8.518
2632,8.528
2633,8.526
2634,8.544
2635,8.544
2636,8.578
2637,8.544
2638,8.526
2639,8.518
2640,8.542
2641,8.546
2642,8.536
2643,8.504
2644,8.48
2645,8.436
2646,8.418
2647,8.394
2648,8.368
2649,8.382
2650,8.378
2651,8.388
2652,8.394
2653,8.396
2654,8.434
2655,8.402
2656,8.394
2657,8.396
2658,8.358
2659,8.356
2660,8.356
2661,8.344
2662,8.338
2663,8.318
2664,8.308
2665,8.282
2666,8.278
2667,8.278
2668,8.264
2669,8.254
2670,8.266
2671,8.27
2672,8.288
2673,8.31
2674,8.294
2675,8.28
2676,8.264
2677,8.268
2678,8.246
2679,8.252
2680,8.256
2681,8.238
2682,8.246
2683,8.264
2684,8.268
2685,8.256
2686,8.262
2687,8.258
2688,8.24
2689,8.24
2690,8.276
2691,8.29
2692,8.268
2693,8.26
2694,8.242
2695,8.252
2696,8.254
2697,8.27
2698,8.262
2699,8.274
2700,8.278
2701,8.286
2702,8.284
2703,8.294
2704,8.29
2705,8.254
2706,8.274
2707,8.29
2708,8.284
2709,8.304
2710,8.292
2711,8.302
2712,8.3
2713,8.286
2714,8.302
2715,8.316
2716,8.312
2717,8.342
2718,8.344
2719,8.342
2720,8.344
2721,8.34
2722,8.346
2723,8.36
2724,8.34
2725,8.346
2726,8.36
2727,8.37
2728,8.37
2729,8.404
2730,8.374
2731,8.388
2732,8.372
2733,8.362
2734,8.39
2735,8.368
2736,8.362
2737,8.376
2738,8.386
2739,8.364
2740,8.346
2741,8.352
2742,8.368
2743,8.378
2744,8.37
2745,8.408
2746,8.422
2747,8.414
2748,8.44
2749,8.41
2750,8.406
2751,8.416
2752,8.432
2753,8.402
2754,8.38
2755,8.392
2756,8.384
2757,8.396
2758,8.416
2759,8.41
2760,8.408
2761,8.432
2762,8.426
2763,8.42
2764,8.398
2765,8.396
2766,8.386
2767,8.404
2768,8.392
2769,8.386
2770,8.374
2771,8.392
2772,8.378
2773,8.36
2774,8.394
2775,8.412
2776,8.384
2777,8.372
2778,8.324
2779,8.32
2780,8.302
2781,8.29
2782,8.296
2783,8.292
2784,8.334
2785,8.358
2786,8.37
2787,8.382
2788,8.376
2789,8.352
2790,8.37
2791,8.37
2792,8.402
2793,8.422
2794,8.43
2795,8.434
2796,8.422
2797,8.434
2798,8.416
2799,8.414
2800,8.392
2801,8.42
2802,8.418
2803,8.426
2804,8.42
2805,8.424
2806,8.412
2807,8.386
2808,8.384
2809,8.394
2810,8.41
2811,8.384
2812,8.378
2813,8.352
2814,8.354
2815,8.432
2816,8.4
2817,8.414
2818,8.414
2819,8.402
2820,8.42
2821,8.448
2822,8.436
2823,8.452
2824,8.434
2825,8.424
2826,8.442
2827,8.43
2828,8.378
2829,8.396
2830,8.418
2831,8.44
2832,8.41
2833,8.436
2834,8.406
2835,8.406
2836,8.404
2837,8.388
2838,8.368
2839,8.37
2840,8.39
2841,8.398
2842,8.398
2843,8.394
2844,8.428
2845,8.438
2846,8.438
2847,8.396
2848,8.426
2849,8.428
2850,8.422
2851,8.432
2852,8.422
2853,8.432
2854,8.424
2855,8.41
2856,8.396
2857,8.398
2858,8.424
2859,8.432
2860,8.408
2861,8.392
2862,8.424
2863,8.394
2864,8.38
2865,8.37
2866,8.364
2867,8.368
2868,8.408
2869,8.398
2870,8.424
2871,8.44
2872,8.464
2873,8.492
2874,8.566
2875,8.544
2876,8.51
2877,8.502
2878,8.502
2879,8.48
2880,8.472
2881,8.468
2882,8.484
2883,8.478
2884,8.492
2885,8.504
2886,8.486
2887,8.486
2888,8.476
2889,8.474
2890,8.46
2891,8.472
2892,8.458
2893,8.466
2894,8.478
2895,8.44
2896,8.438
2897,8.452
2898,8.476
2899,8.464
2900,8.466
2901,8.42
2902,8.404
2903,8.41
2904,8.414
2905,8.434
2906,8.438
2907,8.43
2908,8.43
2909,8.428
2910,8.404
2911,8.414
2912,8.412
2913,8.432
2914,8.446
2915,8.442
2916,8.436
2917,8.438
2918,8.442
2919,8.432
2920,8.446
2921,8.488
2922,8.504
2923,8.492
2924,8.502
2925,8.516
2926,8.506
2927,8.488
2928,8.47
2929,8.452
2930,8.478
2931,8.476
2932,8.484
2933,8.474
2934,8.46
2935,8.438
2936,8.424
2937,8.458
2938,8.466
2939,8.446
2940,8.446
2941,8.432
2942,8.434
2943,8.412
2944,8.404
2945,8.412
2946,8.426
2947,8.422
2948,8.412
2949,8.386
2950,8.394
2951,8.386
2952,8.394
2953,8.394
2954,8.406
2955,8.442
2956,8.442
2957,8.438
2958,8.446
2959,8.418
2960,8.41
2961,8.41
2962,8.402
2963,8.386
2964,8.4
2965,8.414
2966,8.388
2967,8.388
2968,8.392
2969,8.42
2970,8.426
2971,8.446
2972,8.476
2973,8.492
2974,8.488
2975,8.492
2976,8.516
2977,8.528
2978,8.574
2979,8.604
2980,8.618
2981,8.61
2982,8.574
2983,8.572
2984,8.566
2985,8.568
2986,8.596
2987,8.604
2988,8.594
2989,8.584
2990,8.582
2991,8.564
2992,8.558
2993,8.558
2994,8.57
2995,8.58
2996,8.562
2997,8.55
2998,8.544
2999,8.556
3000,8.54
3001,8.564
3002,8.574
3003,8.574
3004,8.562
3005,8.572
3006,8.582
3007,8.582
3008,8.58
3009,8.58
3010,8.6
3011,8.61
3012,8.648
3013,8.69
3014,8.678
3015,8.696
3016,8.688
3017,8.7
3018,8.68
3019,8.646
3020,8.662
3021,8.676
3022,8.68
3023,8.664
3024,8.646
3025,8.62
3026,8.616
3027,8.608
3028,8.596
3029,8.602
3030,8.628
3031,8.626
3032,8.594
3033,8.584
3034,8.598
3035,8.584
3036,8.584
3037,8.606
3038,8.604
3039,8.604
3040,8.596
3041,8.596
3042,8.59
3043,8.612
3044,8.624
3045,8.642
3046,8.626
3047,8.63
3048,8.646
3049,8.642
3050,8.62
3051,8.588
3052,8.572
3053,8.592
3054,8.61
3055,8.608
3056,8.618
3057,8.626
3058,8.642
3059,8.624
3060,8.626
3061,8.604
3062,8.59
3063,8.618
3064,8.6
3065,8.59
3066,8.594
3067,8.606
3068,8.622
3069,8.626
3070,8.638
3071,8.632
3072,8.612
3073,8.592
3074,8.592
3075,8.612
3076,8.594
3077,8.562
3078,8.558
3079,8.544
3080,8.558
3081,8.574
3082,8.57
3083,8.554
3084,8.576
3085,8.56
3086,8.556
3087,8.532
3088,8.562
3089,8.574
3090,8.546
3091,8.54
3092,8.522
3093,8.52
3094,8.48
3095,8.504
3096,8.49
3097,8.474
3098,8.478
3099,8.484
3100,8.474
3101,8.48
3102,8.482
3103,8.48
3104,8.44
3105,8.444
3106,8.412
3107,8.41
3108,8.396
3109,8.408
3110,8.408
3111,8.378
3112,8.4
3113,8.432
3114,8.43
3115,8.46
3116,8.432
3117,8.442
3118,8.424
3119,8.404
3120,8.446
3121,8.428
3122,8.404
3123,8.414
3124,8.37
3125,8.412
3126,8.424
3127,8.44
3128,8.472
3129,8.444
3130,8.438
3131,8.474
3132,8.532
3133,8.534
3134,8.512
3135,8.53
3136,8.564
3137,8.552
3138,8.546
3139,8.51
3140,8.508
3141,8.524
3142,8.52
3143,8.508
3144,8.496
3145,8.508
3146,8.514
3147,8.508
3148,8.554
3149,8.534
3150,8.524
3151,8.524
3152,8.526
3153,8.548
3154,8.548
3155,8.566
3156,8.558
3157,8.526
3158,8.536
3159,8.534
3160,8.522
3161,8.546
3162,8.564
3163,8.578
3164,8.55
3165,8.572
3166,8.572
3167,8.608
3168,8.6
3169,8.604
3170,8.6
3171,8.61
3172,8.598
3173,8.614
3174,8.642
3175,8.63
3176,8.612
3177,8.576
3178,8.576
3179,8.578
3180,8.58
3181,8.578
3182,8.558
3183,8.544
3184,8.534
3185,8.546
3186,8.592
3187,8.59
3188,8.588
3189,8.582
3190,8.586
3191,8.568
3192,8.574
3193,8.572
3194,8.552
3195,8.556
3196,8.556
3197,8.572
3198,8.588
3199,8.594
3200,8.606
3201,8.618
3202,8.638
3203,8.61
3204,8.606
3205,8.63
3206,8.62
3207,8.628
3208,8.63
3209,8.63
3210,8.628
3211,8.63
3212,8.626
3213,8.626
3214,8.6
3215,8.58
3216,8.586
3217,8.596
3218,8.576
3219,8.556
3220,8.57
3221,8.59
3222,8.56
3223,8.562
3224,8.54
3225,8.548
3226,8.548
3227,8.54
3228,8.56
3229,8.566
3230,8.568
3231,8.578
3232,8.57
3233,8.52
3234,8.502
3235,8.522
3236,8.544
3237,8.544
3238,8.544
3239,8.552
3240,8.524
3241,8.522
3242,8.512
3243,8.49
3244,8.512
3245,8.518
3246,8.51
3247,8.504
3248,8.524
3249,8.544
3250,8.524
3251,8.53
3252,8.502
3253,8.476
3254,8.5
3255,8.502
3256,8.49
3257,8.49
3258,8.484
3259,8.516
3260,8.494
3261,8.496
3262,8.458
3263,8.45
3264,8.462
3265,8.492
3266,8.522
3267,8.524
3268,8.55
3269,8.552
3270,8.582
3271,8.594
3272,8.612
3273,8.622
3274,8.652
3275,8.646
3276,8.622
3277,8.624
3278,8.648
3279,8.662
3280,8.634
3281,8.622
3282,8.596
3283,8.586
3284,8.58
3285,8.554
3286,8.536
3287,8.54
3288,8.54
3289,8.542
3290,8.528
3291,8.514
3292,8.51
3293,8.504
3294,8.508
3295,8.51
3296,8.5
3297,8.5
3298,8.506
3299,8.492
3300,8.484
3301,8.492
3302,8.5
3303,8.514
3304,8.524
3305,8.524
3306,8.5
3307,8.488
3308,8.494
3309,8.508
3310,8.486
3311,8.496
3312,8.49
3313,8.466
3314,8.428
3315,8.412
3316,8.422
3317,8.434
3318,8.394
3319,8.404
3320,8.41
3321,8.402
3322,8.382
3323,8.418
3324,8.404
3325,8.404
3326,8.41
3327,8.424
3328,8.434
3329,8.438
3330,8.442
3331,8.482
3332,8.514
3333,8.492
3334,8.476
3335,8.494
3336,8.48
3337,8.474
3338,8.454
3339,8.456
3340,8.486
3341,8.482
3342,8.502
3343,8.526
3344,8.53
3345,8.538
3346,8.536
3347,8.534
3348,8.508
3349,8.486
3350,8.502
3351,8.502
3352,8.494
3353,8.48
3354,8.486
3355,8.484
3356,8.47
3357,8.464
3358,8.474
3359,8.464
3360,8.492
3361,8.502
3362,8.502
3363,8.49
3364,8.474
3365,8.482
3366,8.472
3367,8.47
3368,8.49
3369,8.472
3370,8.454
3371,8.45
3372,8.476
3373,8.474
3374,8.476
3375,8.486
3376,8.5
3377,8.5
3378,8.53
3379,8.55
3380,8.552
3381,8.568
3382,8.58
3383,8.574
3384,8.584
3385,8.574
3386,8.596
3387,8.6
3388,8.602
3389,8.58
3390,8.538
3391,8.526
3392,8.522
3393,8.532
3394,8.536
3395,8.514
3396,8.53
3397,8.498
3398,8.48
3399,8.46
3400,8.442
3401,8.442
3402,8.464
3403,8.478
3404,8.492
3405,8.504
3406,8.512
3407,8.502
3408,8.526
3409,8.518
3410,8.552
3411,8.57
3412,8.584
3413,8.554
3414,8.554
3415,8.54
3416,8.546
3417,8.546
3418,8.526
3419,8.538
3420,8.524
3421,8.494
3422,8.49
3423,8.522
3424,8.516
3425,8.49
3426,8.506
3427,8.484
3428,8.476
3429,8.456
3430,8.452
3431,8.432
3432,8.43
3433,8.434
3434,8.458
3435,8.472
3436,8.462
3437,8.474
3438,8.462
3439,8.452
3440,8.448
3441,8.458
3442,8.492
3443,8.518
3444,8.532
3445,8.558
3446,8.54
3447,8.514
3448,8.502
3449,8.506
3450,8.532
3451,8.52
3452,8.52
3453,8.494
3454,8.484
3455,8.524
3456,8.552
3457,8.51
3458,8.514
3459,8.508
3460,8.528
3461,8.526
3462,8.554
3463,8.538
3464,8.528
3465,8.538
3466,8.552
3467,8.584
3468,8.634
3469,8.61
3470,8.618
3471,8.62
3472,8.584
3473,8.588
3474,8.584
3475,8.61
3476,8.64
3477,8.652
3478,8.62
3479,8.636
3480,8.632
3481,8.648
3482,8.644
3483,8.644
3484,8.658
3485,8.67
3486,8.64
3487,8.61
3488,8.596
3489,8.592
3490,8.61
3491,8.622
3492,8.622
3493,8.632
3494,8.626
3495,8.636
3496,8.652
3497,8.674
3498,8.672
3499,8.678
3500,8.708
3501,8.712
3502,8.726
3503,8.706
3504,8.706
3505,8.74
3506,8.74
3507,8.728
3508,8.71
3509,8.688
3510,8.702
3511,8.664
3512,8.644
3513,8.666
3514,8.674
3515,8.692
3516,8.71
3517,8.72
3518,8.732
3519,8.73
3520,8.722
3521,8.676
3522,8.676
3523,8.666
3524,8.692
3525,8.688
3526,8.694
3527,8.682
3528,8.684
3529,8.704
3530,8.678
3531,8.69
3532,8.672
3533,8.65
3534,8.626
3535,8.644
3536,8.604
3537,8.58
3538,8.578
3539,8.566
3540,8.566
3541,8.574
3542,8.528
3543,8.52
3544,8.518
3545,8.516
3546,8.518
3547,8.526
3548,8.522
3549,8.516
3550,8.518
3551,8.514
3552,8.514
3553,8.504
3554,8.52
3555,8.54
3556,8.54
3557,8.552
3558,8.528
3559,8.528
3560,8.522
3561,8.516
3562,8.494
3563,8.5
3564,8.482
3565,8.47
3566,8.464
3567,8.47
3568,8.47
3569,8.476
3570,8.49
3571,8.478
3572,8.498
3573,8.47
3574,8.468
3575,8.476
3576,8.482
3577,8.474
3578,8.48
3579,8.494
3580,8.516
3581,8.492
3582,8.494
3583,8.474
3584,8.506
3585,8.536
3586,8.55
3587,8.528
3588,8.546
3589,8.536
3590,8.522
3591,8.55
3592,8.536
3593,8.514
3594,8.528
3595,8.526
3596,8.522
3597,8.508
3598,8.52
3599,8.51
3600,8.508
3601,8.482
3602,8.488
3603,8.49
3604,8.486
3605,8.484
3606,8.516
3607,8.542
3608,8.556
3609,8.566
3610,8.546
3611,8.526
3612,8.538
3613,8.554
3614,8.55
3615,8.572
3616,8.582
3617,8.582
3618,8.612
3619,8.592
3620,8.628
3621,8.654
3622,8.682
3623,8.726
3624,8.7
3625,8.714
3626,8.71
3627,8.692
3628,8.696
3629,8.714
3630,8.696
3631,8.684
3632,8.678
3633,8.69
3634,8.68
3635,8.67
3636,8.674
3637,8.694
3638,8.712
3639,8.708
3640,8.696
3641,8.718
3642,8.722
3643,8.7
3644,8.71
3645,8.724
3646,8.716
3647,8.72
3648,8.766
3649,8.748
3650,8.728
3651,8.726
3652,8.72
3653,8.692
3654,8.7
3655,8.706
3656,8.702
3657,8.74
3658,8.748
3659,8.732
3660,8.732
3661,8.718
3662,8.712
3663,8.692
3664,8.692
3665,8.696
3666,8.682
3667,8.684
3668,8.684
3669,8.648
3670,8.65
3671,8.652
3672,8.664
3673,8.67
3674,8.666
3675,8.63
3676,8.644
3677,8.638
3678,8.616
3679,8.62
3680,8.612
3681,8.614
3682,8.578
3683,8.61
3684,8.61
3685,8.596
3686,8.614
3687,8.622
3688,8.604
3689,8.606
3690,8.612
3691,8.652
3692,8.66
3693,8.67
3694,8.68
3695,8.658
3696,8.678
3697,8.678
3698,8.692
3699,8.694
3700,8.682
3701,8.644
3702,8.652
3703,8.656
3704,8.646
3705,8.656
3706,8.642
3707,8.666
3708,8.636
3709,8.608
3710,8.618
3711,8.61
3712,8.602
3713,8.582
3714,8.562
3715,8.532
3716,8.538
3717,8.528
3718,8.53
3719,8.572
3720,8.558
3721,8.55
3722,8.542
3723,8.574
3724,8.592
3725,8.622
3726,8.636
3727,8.642
3728,8.64
3729,8.632
3730,8.642
3731,8.65
3732,8.622
3733,8.628
3734,8.622
3735,8.592
3736,8.59
3737,8.568
3738,8.52
3739,8.494
3740,8.496
3741,8.484
3742,8.464
3743,8.482
3744,8.494
3745,8.444
3746,8.456
3747,8.458
3748,8.458
3749,8.448
3750,8.438
3751,8.432
3752,8.46
3753,8.424
3754,8.438
3755,8.432
3756,8.398
3757,8.404
3758,8.412
3759,8.382
3760,8.38
3761,8.388
3762,8.376
3763,8.388
3764,8.392
3765,8.39
3766,8.392
3767,8.416
3768,8.46
3769,8.458
3770,8.498
3771,8.486
3772,8.504
3773,8.506
3774,8.472
3775,8.504
3776,8.534
3777,8.484
3778,8.466
3779,8.444
3780,8.434
3781,8.444
3782,8.432
3783,8.434
3784,8.444
3785,8.43
3786,8.438
3787,8.432
3788,8.432
3789,8.414
3790,8.408
3791,8.422
3792,8.424
3793,8.448
3794,8.466
3795,8.466
3796,8.47
3797,8.454
3798,8.48
3799,8.486
3800,8.486
3801,8.456
3802,8.47
3803,8.452
3804,8.48
3805,8.458
3806,8.458
3807,8.452
3808,8.48
3809,8.468
3810,8.434
3811,8.444
3812,8.438
3813,8.448
3814,8.466
3815,8.472
3816,8.476
3817,8.462
3818,8.484
3819,8.53
3820,8.532
3821,8.518
3822,8.524
3823,8.484
3824,8.486
3825,8.512
3826,8.502
3827,8.46
3828,8.478
3829,8.482
3830,8.498
3831,8.474
3832,8.444
3833,8.438
3834,8.41
3835,8.412
3836,8.43
3837,8.432
3838,8.434
3839,8.444
3840,8.436
3841,8.434
3842,8.438
3843,8.442
3844,8.456
3845,8.462
3846,8.486
3847,8.49
3848,8.48
3849,8.478
3850,8.48
3851,8.468
3852,8.464
3853,8.488
3854,8.508
3855,8.506
3856,8.482
3857,8.486
3858,8.496
3859,8.49
3860,8.488
3861,8.5
3862,8.5
3863,8.506
3864,8.498
3865,8.55
3866,8.568
3867,8.564
3868,8.578
3869,8.574
3870,8.576
3871,8.566
3872,8.576
3873,8.572
3874,8.582
3875,8.596
3876,8.602
3877,8.6
3878,8.582
3879,8.552
3880,8.548
3881,8.548
3882,8.53
3883,8.556
3884,8.582
3885,8.596
3886,8.57
3887,8.576
3888,8.588
3889,8.592
3890,8.592
3891,8.568
3892,8.564
3893,8.576
3894,8.596
3895,8.616
3896,8.616
3897,8.606
3898,8.61
3899,8.584
3900,8.588
3901,8.598
3902,8.602
3903,8.59
3904,8.602
3905,8.59
3906,8.618
3907,8.65
3908,8.612
3909,8.598
3910,8.608
3911,8.648
3912,8.678
3913,8.64
3914,8.68
3915,8.676
3916,8.696
3917,8.672
3918,8.662
3919,8.694
3920,8.684
3921,8.69
3922,8.696
3923,8.674
3924,8.714
3925,8.708
3926,8.692
3927,8.714
3928,8.706
3929,8.702
3930,8.718
3931,8.736
3932,8.748
3933,8.746
3934,8.756
3935,8.742
3936,8.728
3937,8.68
3938,8.682
3939,8.698
3940,8.726
3941,8.712
3942,8.708
3943,8.692
3944,8.726
3945,8.722
3946,8.706
3947,8.716
3948,8.738
3949,8.724
3950,8.774
3951,8.79
3952,8.804
3953,8.81
3954,8.778
3955,8.794
3956,8.786
3957,8.802
3958,8.79
3959,8.83
3960,8.812
3961,8.802
3962,8.806
3963,8.824
3964,8.858
3965,8.83
3966,8.866
3967,8.904
3968,8.88
3969,8.882
3970,8.894
3971,8.912
3972,8.91
3973,8.874
3974,8.866
3975,8.888
3976,8.874
3977,8.868
3978,8.858
3979,8.876
3980,8.842
3981,8.844
3982,8.816
3983,8.818
3984,8.786
3985,8.798
3986,8.798
3987,8.79
3988,8.778
3989,8.792
3990,8.792
3991,8.778
3992,8.782
3993,8.806
3994,8.79
3995,8.762
3996,8.77
3997,8.792
3998,8.82
3999,8.802
4000,8.824
4001,8.822
4002,8.8
4003,8.788
4004,8.81
4005,8.822
4006,8.808
4007,8.772
4008,8.774
4009,8.756
4010,8.744
4011,8.742
4012,8.786
4013,8.812
4014,8.82
4015,8.836
4016,8.824
4017,8.832
4018,8.834
4019,8.824
4020,8.784
4021,8.794
4022,8.786
4023,8.77
4024,8.762
4025,8.762
4026,8.714
4027,8.724
4028,8.712
4029,8.696
4030,8.69
4031,8.666
4032,8.68
4033,8.674
4034,8.668
4035,8.654
4036,8.634
4037,8.638
4038,8.62
4039,8.628
4040,8.632
4041,8.61
4042,8.632
4043,8.638
4044,8.646
4045,8.664
4046,8.628
4047,8.648
4048,8.668
4049,8.698
4050,8.712
4051,8.694
4052,8.686
4053,8.672
4054,8.682
4055,8.674
4056,8.674
4057,8.674
4058,8.662
4059,8.652
4060,8.636
4061,8.638
4062,8.628
4063,8.65
4064,8.646
4065,8.678
4066,8.652
4067,8.646
4068,8.656
4069,8.652
4070,8.644
4071,8.624
4072,8.622
4073,8.63
4074,8.614
4075,8.622
4076,8.606
4077,8.588
4078,8.58
4079,8.584
4080,8.62
4081,8.594
4082,8.58
4083,8.622
4084,8.632
4085,8.62
4086,8.612
4087,8.602
4088,8.64
4089,8.662
4090,8.666
4091,8.646
4092,8.624
4093,8.622
4094,8.608
4095,8.614
4096,8.604
4097,8.6
4098,8.62
4099,8.63
4100,8.6
4101,8.578
4102,8.546
4103,8.54
4104,8.564
4105,8.59
4106,8.612
4107,8.586
4108,8.604
4109,8.602
4110,8.586
4111,8.558
4112,8.548
4113,8.538
4114,8.532
4115,8.518
4116,8.514
4117,8.53
4118,8.55
4119,8.54
4120,8.526
4121,8.57
4122,8.584
4123,8.598
4124,8.538
4125,8.548
4126,8.582
4127,8.566
4128,8.556
4129,8.534
4130,8.542
4131,8.49
4132,8.48
4133,8.494
4134,8.538
4135,8.548
4136,8.582
4137,8.61
4138,8.586
