time,GLas_mean,GLux_mean,G_total_mean
1928,35.852,35.968,71.82
1929,35.836,35.938,71.774
1930,35.79,35.938,71.728
1931,35.754,36.0,71.754
1932,35.814,36.054,71.868
1933,35.84,36.046,71.886
1934,35.876,36.034,71.91
1935,35.902,36.048,71.95
1936,35.876,36.116,71.992
1937,35.884,36.19,72.074
1938,35.834,36.2,72.034
1939,35.938,36.194,72.132
1940,35.958,36.174,72.132
1941,36.006,36.14,72.146
1942,36.026,36.088,72.114
1943,36.072,36.052,72.124
1944,36.118,35.986,72.104
1945,36.104,35.996,72.1
1946,36.112,35.972,72.084
1947,36.128,35.948,72.076
1948,36.106,35.944,72.05
1949,36.072,35.936,72.008
1950,36.11,35.952,72.062
1951,36.154,35.972,72.126
1952,36.198,35.982,72.18
1953,36.152,35.982,72.134
1954,36.172,36.006,72.178
1955,36.102,36.004,72.106
1956,36.128,35.95,72.078
1957,36.108,35.976,72.084
1958,36.134,35.926,72.06
1959,36.152,35.924,72.076
1960,36.154,35.9,72.054
1961,36.108,35.86,71.968
1962,36.106,35.846,71.952
1963,36.096,35.874,71.97
1964,36.108,35.882,71.99
1965,36.124,35.914,72.038
1966,36.118,35.906,72.024
1967,36.102,35.876,71.978
1968,36.056,35.872,71.928
1969,36.034,35.86,71.894
1970,36.076,35.858,71.934
1971,36.1,35.898,71.998
1972,36.062,35.892,71.954
1973,36.072,35.952,72.024
1974,36.098,35.918,72.016
1975,36.042,35.964,72.006
1976,36.03,35.922,71.952
1977,36.058,35.924,71.982
1978,36.122,35.91,72.032
1979,36.158,35.898,72.056
1980,36.084,35.9,71.984
1981,36.122,35.96,72.082
1982,36.09,36.026,72.116
1983,36.052,35.966,72.018
1984,36.028,35.928,71.956
1985,35.996,35.862,71.858
1986,35.996,35.908,71.904
1987,36.016,35.878,71.894
1988,35.964,35.896,71.86
1989,36.018,35.876,71.894
1990,36.02,35.868,71.888
1991,36.05,35.878,71.928
1992,36.114,35.878,71.992
1993,36.074,35.878,71.952
1994,36.076,35.862,71.938
1995,36.102,35.892,71.994
1996,36.116,35.83,71.946
1997,36.086,35.804,71.89
1998,36.068,35.84,71.908
1999,36.088,35.792,71.88
2000,36.082,35.806,71.888
2001,36.1,35.848,71.948
2002,36.09,35.802,71.892
2003,36.116,35.844,71.96
2004,36.114,35.944,72.058
2005,36.122,35.988,72.11
2006,36.16,35.968,72.128
2007,36.146,35.958,72.104
2008,36.154,35.978,72.132
2009,36.13,35.974,72.104
2010,36.152,35.97,72.122
2011,36.168,35.98,72.148
2012,36.16,35.954,72.114
2013,36.166,35.926,72.092
2014,36.188,35.926,72.114
2015,36.204,35.926,72.13
2016,36.162,35.89,72.052
2017,36.206,35.812,72.018
2018,36.188,35.796,71.984
2019,36.238,35.756,71.994
2020,36.26,35.82,72.08
2021,36.346,35.822,72.168
2022,36.426,35.808,72.234
2023,36.398,35.764,72.162
2024,36.35,35.792,72.142
2025,36.366,35.824,72.19
2026,36.336,35.844,72.18
2027,36.322,35.874,72.196
2028,36.382,35.96,72.342
2029,36.38,36.006,72.386
2030,36.414,36.052,72.466
2031,36.432,36.026,72.458
2032,36.436,36.022,72.458
2033,36.422,36.05,72.472
2034,36.382,36.074,72.456
2035,36.378,36.088,72.466
2036,36.36,36.104,72.464
2037,36.38,36.058,72.438
2038,36.348,36.066,72.414
2039,36.37,36.062,72.432
2040,36.402,36.052,72.454
2041,36.408,36.092,72.5
2042,36.434,36.006,72.44
2043,36.424,36.006,72.43
2044,36.442,36.014,72.456
2045,36.382,36.02,72.402
2046,36.366,36.05,72.416
2047,36.358,36.016,72.374
2048,36.384,35.988,72.372
2049,36.378,35.944,72.322
2050,36.424,35.958,72.382
2051,36.444,36.046,72.49
2052,36.434,36.056,72.49
2053,36.448,36.084,72.532
2054,36.4,35.972,72.372
2055,36.382,35.97,72.352
2056,36.358,36.002,72.36
2057,36.358,35.992,72.35
2058,36.366,35.926,72.292
2059,36.306,35.854,72.16
2060,36.334,35.822,72.156
2061,36.332,35.792,72.124
2062,36.306,35.758,72.064
2063,36.316,35.78,72.096
2064,36.33,35.804,72.134
2065,36.328,35.83,72.158
2066,36.306,35.792,72.098
2067,36.308,35.864,72.172
2068,36.312,35.794,72.106
2069,36.32,35.81,72.13
2070,36.308,35.804,72.112
2071,36.338,35.802,72.14
2072,36.34,35.744,72.084
2073,36.338,35.778,72.116
2074,36.32,35.814,72.134
2075,36.278,35.796,72.074
2076,36.258,35.788,72.046
2077,36.264,35.814,72.078
2078,36.22,35.852,72.072
2079,36.242,35.826,72.068
2080,36.15,35.794,71.944
2081,36.112,35.78,71.892
2082,36.142,35.794,71.936
2083,36.102,35.726,71.828
2084,36.086,35.698,71.784
2085,36.054,35.688,71.742
2086,36.016,35.666,71.682
2087,35.996,35.66,71.656
2088,35.956,35.702,71.658
2089,35.942,35.64,71.582
2090,35.952,35.658,71.61
2091,35.95,35.646,71.596
2092,35.916,35.596,71.512
2093,35.924,35.642,71.566
2094,35.916,35.6,71.516
2095,35.892,35.584,71.476
2096,35.868,35.568,71.436
2097,35.886,35.514,71.4
2098,35.904,35.538,71.442
2099,35.922,35.554,71.476
2100,35.892,35.572,71.464
2101,35.848,35.562,71.41
2102,35.838,35.626,71.464
2103,35.886,35.634,71.52
2104,35.894,35.594,71.488
2105,35.874,35.644,71.518
2106,35.808,35.632,71.44
2107,35.834,35.59,71.424
2108,35.838,35.61,71.448
2109,35.844,35.624,71.468
2110,35.854,35.59,71.444
2111,35.9,35.602,71.502
2112,35.906,35.612,71.518
2113,35.956,35.66,71.616
2114,36.03,35.668,71.698
2115,36.018,35.642,71.66
2116,35.998,35.66,71.658
2117,36.012,35.658,71.67
2118,36.02,35.654,71.674
2119,36.052,35.65,71.702
2120,36.114,35.612,71.726
2121,36.11,35.664,71.774
2122,36.102,35.662,71.764
2123,36.08,35.642,71.722
2124,36.086,35.65,71.736
2125,36.04,35.676,71.716
2126,36.044,35.632,71.676
2127,35.98,35.67,71.65
2128,35.966,35.656,71.622
2129,35.968,35.724,71.692
2130,35.912,35.754,71.666
2131,35.894,35.74,71.634
2132,35.86,35.778,71.638
2133,35.902,35.782,71.684
2134,35.912,35.78,71.692
2135,35.848,35.788,71.636
2136,35.814,35.75,71.564
2137,35.836,35.73,71.566
2138,35.868,35.618,71.486
2139,35.832,35.598,71.43
2140,35.866,35.578,71.444
2141,35.91,35.61,71.52
2142,35.962,35.628,71.59
2143,35.944,35.648,71.592
2144,36.044,35.652,71.696
2145,36.04,35.61,71.65
2146,36.038,35.588,71.626
2147,36.094,35.546,71.64
2148,36.12,35.522,71.642
2149,36.082,35.476,71.558
2150,36.082,35.456,71.538
2151,36.16,35.5,71.66
2152,36.154,35.482,71.636
2153,36.148,35.482,71.63
2154,36.158,35.496,71.654
2155,36.214,35.48,71.694
2156,36.19,35.48,71.67
2157,36.17,35.456,71.626
2158,36.224,35.502,71.726
2159,36.264,35.504,71.768
2160,36.244,35.514,71.758
2161,36.282,35.516,71.798
2162,36.324,35.474,71.798
2163,36.358,35.48,71.838
2164,36.34,35.488,71.828
2165,36.312,35.53,71.842
2166,36.242,35.554,71.796
2167,36.226,35.472,71.698
2168,36.232,35.402,71.634
2169,36.14,35.312,71.452
2170,36.104,35.262,71.366
2171,36.142,35.298,71.44
2172,36.142,35.274,71.416
2173,36.042,35.266,71.308
2174,36.036,35.276,71.312
2175,35.99,35.318,71.308
2176,36.038,35.274,71.312
2177,36.024,35.34,71.364
2178,36.052,35.388,71.44
2179,36.08,35.408,71.488
2180,36.036,35.458,71.494
2181,36.07,35.516,71.586
2182,36.002,35.482,71.484
2183,36.024,35.42,71.444
2184,36.054,35.518,71.572
2185,36.026,35.516,71.542
2186,36.004,35.486,71.49
2187,35.998,35.504,71.502
2188,35.97,35.544,71.514
2189,35.996,35.542,71.538
2190,35.972,35.544,71.516
2191,36.014,35.542,71.556
2192,35.996,35.606,71.602
2193,35.988,35.658,71.646
2194,36.004,35.678,71.682
2195,35.996,35.654,71.65
2196,35.962,35.714,71.676
2197,35.986,35.71,71.696
2198,35.956,35.674,71.63
2199,36.04,35.71,71.75
2200,36.002,35.694,71.696
2201,35.958,35.75,71.708
2202,35.934,35.694,71.628
2203,35.94,35.712,71.652
2204,35.938,35.732,71.67
2205,35.976,35.748,71.724
2206,35.956,35.752,71.708
2207,35.898,35.74,71.638
2208,35.83,35.762,71.592
2209,35.792,35.744,71.536
2210,35.814,35.738,71.552
2211,35.736,35.772,71.508
2212,35.766,35.778,71.544
2213,35.81,35.77,71.58
2214,35.838,35.768,71.606
2215,35.876,35.788,71.664
2216,35.946,35.762,71.708
2217,35.944,35.826,71.77
2218,35.982,35.822,71.804
2219,35.95,35.828,71.778
2220,36.002,35.838,71.84
2221,35.97,35.852,71.822
2222,35.966,35.864,71.83
2223,36.008,35.88,71.888
2224,35.988,35.946,71.934
2225,36.014,35.934,71.948
2226,35.926,35.934,71.86
2227,35.884,35.924,71.808
2228,35.888,35.936,71.824
2229,35.906,35.968,71.874
2230,35.818,35.968,71.786
2231,35.796,36.028,71.824
2232,35.762,36.01,71.772
2233,35.76,36.038,71.798
2234,35.756,36.102,71.858
2235,35.794,36.056,71.85
2236,35.758,36.046,71.804
2237,35.754,36.028,71.782
2238,35.78,36.0,71.78
2239,35.714,35.96,71.674
2240,35.71,36.008,71.718
2241,35.698,36.02,71.718
2242,35.726,36.046,71.772
2243,35.77,36.002,71.772
2244,35.776,35.876,71.652
2245,35.726,35.874,71.6
2246,35.736,35.89,71.626
2247,35.742,35.878,71.62
2248,35.758,35.872,71.63
2249,35.82,35.884,71.704
2250,35.852,35.9,71.752
2251,35.912,35.858,71.77
2252,35.884,35.902,71.786
2253,35.884,35.824,71.708
2254,35.866,35.862,71.728
2255,35.89,35.88,71.77
2256,35.906,35.85,71.756
2257,35.966,35.818,71.784
2258,35.968,35.768,71.736
2259,35.868,35.756,71.624
2260,35.82,35.768,71.588
2261,35.79,35.728,71.518
2262,35.876,35.692,71.568
2263,35.858,35.71,71.568
2264,35.8,35.718,71.518
2265,35.816,35.82,71.636
2266,35.8,35.798,71.598
2267,35.798,35.8,71.598
2268,35.786,35.802,71.588
2269,35.824,35.768,71.592
2270,35.868,35.756,71.624
2271,35.876,35.766,71.642
2272,35.888,35.748,71.636
2273,35.87,35.698,71.568
2274,35.828,35.698,71.526
2275,35.822,35.708,71.53
2276,35.84,35.746,71.586
2277,35.896,35.746,71.642
2278,35.904,35.748,71.652
2279,35.928,35.774,71.702
2280,35.928,35.788,71.716
2281,35.954,35.78,71.734
2282,35.984,35.792,71.776
2283,36.016,35.778,71.794
2284,35.984,35.76,71.744
2285,36.03,35.796,71.826
2286,36.032,35.798,71.83
2287,36.006,35.798,71.804
2288,35.974,35.812,71.786
2289,35.988,35.79,71.778
2290,35.964,35.688,71.652
2291,35.952,35.704,71.656
2292,35.964,35.63,71.594
2293,35.93,35.66,71.59
2294,35.998,35.66,71.658
2295,36.056,35.668,71.724
2296,36.028,35.642,71.67
2297,36.09,35.652,71.742
2298,36.154,35.62,71.774
2299,36.198,35.544,71.742
2300,36.216,35.584,71.8
2301,36.22,35.624,71.844
2302,36.204,35.63,71.834
2303,36.236,35.65,71.886
2304,36.152,35.632,71.784
2305,36.154,35.594,71.748
2306,36.176,35.504,71.68
2307,36.112,35.488,71.6
2308,36.09,35.526,71.616
2309,36.076,35.562,71.638
2310,36.018,35.64,71.658
2311,36.054,35.628,71.682
2312,36.086,35.606,71.692
2313,36.03,35.674,71.704
2314,36.006,35.65,71.656
2315,36.016,35.588,71.604
2316,35.998,35.636,71.634
2317,36.012,35.672,71.684
2318,36.016,35.714,71.73
2319,35.95,35.796,71.746
2320,35.978,35.78,71.758
2321,35.948,35.856,71.804
2322,35.926,35.87,71.796
2323,35.924,35.93,71.854
2324,35.946,35.942,71.888
2325,36.002,35.93,71.932
2326,36.024,36.004,72.028
2327,36.024,35.982,72.006
2328,35.996,35.978,71.974
2329,35.994,35.96,71.954
2330,35.976,36.01,71.986
2331,35.968,35.916,71.884
2332,35.976,35.922,71.898
2333,36.026,35.934,71.96
2334,36.034,35.962,71.996
2335,36.062,35.95,72.012
2336,36.048,35.966,72.014
2337,36.044,35.978,72.022
2338,36.06,36.016,72.076
2339,36.012,36.084,72.096
2340,35.966,36.096,72.062
2341,35.974,36.156,72.13
2342,36.036,36.2,72.236
2343,36.054,36.192,72.246
2344,36.048,36.156,72.204
2345,36.072,36.17,72.242
2346,36.048,36.212,72.26
2347,36.05,36.19,72.24
2348,36.06,36.226,72.286
2349,36.096,36.228,72.324
2350,36.034,36.212,72.246
2351,36.028,36.254,72.282
2352,36.002,36.232,72.234
2353,35.976,36.202,72.178
2354,36.022,36.162,72.184
2355,36.044,36.128,72.172
2356,36.036,36.212,72.248
2357,36.108,36.218,72.326
2358,36.128,36.102,72.23
2359,36.17,36.08,72.25
2360,36.076,36.05,72.126
2361,36.128,36.066,72.194
2362,36.124,36.034,72.158
2363,36.126,35.994,72.12
2364,36.098,35.962,72.06
2365,36.098,36.06,72.158
2366,36.124,36.024,72.148
2367,36.024,36.072,72.096
2368,36.046,35.962,72.008
2369,36.026,35.97,71.996
2370,35.974,35.98,71.954
2371,35.964,35.986,71.95
2372,35.992,35.984,71.976
2373,35.988,35.992,71.98
2374,35.934,35.968,71.902
2375,35.966,35.958,71.924
2376,36.072,35.954,72.026
2377,36.078,35.926,72.004
2378,36.058,35.936,71.994
2379,36.042,35.922,71.964
2380,36.044,35.932,71.976
2381,36.036,35.918,71.954
2382,35.97,35.906,71.876
2383,36.006,35.944,71.95
2384,35.914,35.884,71.798
2385,35.99,35.94,71.93
2386,36.016,35.908,71.924
2387,36.024,35.876,71.9
2388,36.004,35.876,71.88
2389,36.012,35.89,71.902
2390,36.05,35.83,71.88
2391,36.022,35.864,71.886
2392,35.994,35.862,71.856
2393,36.0,35.878,71.878
2394,36.004,35.94,71.944
2395,35.92,35.898,71.818
2396,35.98,35.938,71.918
2397,35.976,35.946,71.922
2398,36.05,35.944,71.994
2399,36.05,35.972,72.022
2400,36.066,35.902,71.968
2401,36.034,35.85,71.884
2402,36.036,35.878,71.914
2403,36.016,35.926,71.942
2404,36.026,35.904,71.93
2405,36.096,35.872,71.968
2406,36.05,35.836,71.886
2407,36.064,35.818,71.882
2408,36.026,35.788,71.814
2409,35.98,35.83,71.81
2410,36.026,35.798,71.824
2411,36.074,35.772,71.846
2412,36.1,35.778,71.878
2413,36.076,35.804,71.88
2414,36.082,35.858,71.94
2415,36.072,35.88,71.952
2416,36.034,35.914,71.948
2417,36.0,35.896,71.896
2418,36.0,35.86,71.86
2419,36.026,35.86,71.886
2420,36.01,35.862,71.872
2421,36.004,35.828,71.832
2422,35.948,35.844,71.792
2423,35.972,35.826,71.798
2424,35.944,35.808,71.752
2425,35.902,35.788,71.69
2426,35.888,35.782,71.67
2427,35.904,35.706,71.61
2428,35.94,35.686,71.626
2429,35.97,35.644,71.614
2430,35.974,35.678,71.652
2431,36.03,35.716,71.746
2432,36.08,35.734,71.814
2433,36.076,35.744,71.82
2434,36.078,35.738,71.816
2435,36.064,35.76,71.824
2436,36.112,35.75,71.862
2437,36.068,35.742,71.81
2438,36.09,35.746,71.836
2439,36.07,35.718,71.788
2440,35.998,35.752,71.75
2441,36.064,35.806,71.87
2442,36.06,35.718,71.778
2443,36.07,35.714,71.784
2444,36.09,35.75,71.84
2445,36.158,35.734,71.892
2446,36.104,35.746,71.85
2447,36.068,35.77,71.838
2448,36.02,35.774,71.794
2449,36.028,35.734,71.762
2450,36.064,35.758,71.822
2451,36.098,35.756,71.854
2452,36.082,35.758,71.84
2453,36.01,35.79,71.8
2454,35.976,35.734,71.71
2455,35.936,35.734,71.67
2456,35.946,35.778,71.724
2457,35.892,35.752,71.644
2458,35.888,35.78,71.668
2459,35.858,35.82,71.678
2460,35.898,35.796,71.694
2461,35.884,35.728,71.612
2462,35.946,35.75,71.696
2463,35.946,35.756,71.702
2464,35.9,35.846,71.746
2465,35.902,35.874,71.776
2466,35.944,35.902,71.846
2467,35.92,35.89,71.81
2468,35.944,35.846,71.79
2469,35.934,35.86,71.794
2470,35.934,35.95,71.884
2471,35.946,36.004,71.95
2472,35.988,35.972,71.96
2473,35.968,35.98,71.948
2474,35.914,35.95,71.864
2475,35.924,35.928,71.852
2476,35.93,35.922,71.852
2477,35.886,35.908,71.794
2478,35.886,35.99,71.876
2479,35.858,35.948,71.806
2480,35.86,35.952,71.812
2481,35.898,35.87,71.768
2482,35.926,35.86,71.786
2483,35.906,35.86,71.766
2484,35.878,35.836,71.714
2485,35.926,35.83,71.756
2486,35.982,35.8,71.782
2487,35.992,35.876,71.868
2488,35.996,35.894,71.89
2489,35.992,35.958,71.95
2490,35.96,35.982,71.942
2491,35.988,35.92,71.908
2492,35.944,35.866,71.81
2493,35.926,35.906,71.832
2494,35.94,35.916,71.856
2495,35.97,35.854,71.824
2496,35.932,35.812,71.744
2497,35.91,35.796,71.706
2498,35.92,35.756,71.676
2499,35.92,35.772,71.692
2500,35.918,35.77,71.688
2501,35.888,35.768,71.656
2502,35.874,35.796,71.67
2503,35.87,35.818,71.688
2504,35.812,35.794,71.606
2505,35.714,35.806,71.52
2506,35.744,35.792,71.536
2507,35.758,35.878,71.636
2508,35.77,35.886,71.656
2509,35.824,35.928,71.752
2510,35.798,35.99,71.788
2511,35.812,36.046,71.858
2512,35.754,36.04,71.794
2513,35.784,36.042,71.826
2514,35.784,36.024,71.808
2515,35.84,36.058,71.898
2516,35.854,36.034,71.888
2517,35.832,35.982,71.814
2518,35.852,35.954,71.806
2519,35.876,35.952,71.828
2520,35.878,35.924,71.802
2521,35.832,35.87,71.702
2522,35.88,35.864,71.744
2523,35.876,35.908,71.784
2524,35.856,35.928,71.784
2525,35.8,35.92,71.72
2526,35.858,35.878,71.736
2527,35.862,35.91,71.772
2528,35.81,35.928,71.738
2529,35.786,35.908,71.694
2530,35.838,35.938,71.776
2531,35.832,35.892,71.724
2532,35.842,35.892,71.734
2533,35.826,35.942,71.768
2534,35.822,35.882,71.704
2535,35.766,35.876,71.642
2536,35.726,35.902,71.628
2537,35.7,35.886,71.586
2538,35.67,35.834,71.504
2539,35.668,35.784,71.452
2540,35.664,35.796,71.46
2541,35.678,35.766,71.444
2542,35.664,35.75,71.414
2543,35.68,35.804,71.484
2544,35.712,35.76,71.472
2545,35.736,35.726,71.462
2546,35.786,35.692,71.478
2547,35.86,35.73,71.59
2548,35.848,35.69,71.538
2549,35.85,35.69,71.54
2550,35.862,35.636,71.498
2551,35.882,35.57,71.452
2552,35.908,35.512,71.42
2553,35.972,35.546,71.518
2554,35.95,35.602,71.552
2555,35.926,35.58,71.506
2556,35.956,35.632,71.588
2557,36.03,35.6,71.63
2558,36.026,35.574,71.6
2559,36.052,35.55,71.602
2560,36.09,35.47,71.56
2561,36.016,35.512,71.528
2562,36.008,35.492,71.5
2563,35.958,35.536,71.494
2564,35.948,35.584,71.532
2565,35.958,35.6,71.558
2566,35.892,35.622,71.514
2567,35.924,35.612,71.536
2568,35.912,35.542,71.454
2569,35.896,35.528,71.424
2570,35.88,35.592,71.472
2571,35.842,35.578,71.42
2572,35.836,35.53,71.366
2573,35.852,35.562,71.414
2574,35.752,35.54,71.292
2575,35.772,35.532,71.304
2576,35.828,35.494,71.322
2577,35.824,35.496,71.32
2578,35.804,35.536,71.34
2579,35.806,35.566,71.372
2580,35.806,35.602,71.408
2581,35.872,35.622,71.494
2582,35.928,35.576,71.504
2583,35.93,35.582,71.512
2584,35.95,35.566,71.516
2585,35.96,35.622,71.582
2586,35.92,35.612,71.532
2587,35.948,35.55,71.498
2588,35.91,35.612,71.522
2589,35.886,35.668,71.554
2590,35.88,35.724,71.604
2591,35.884,35.692,71.576
2592,35.862,35.666,71.528
2593,35.866,35.694,71.56
2594,35.916,35.728,71.644
2595,35.888,35.666,71.554
2596,35.87,35.664,71.534
2597,35.904,35.646,71.55
2598,35.918,35.684,71.602
2599,35.894,35.696,71.59
2600,35.866,35.706,71.572
2601,35.92,35.656,71.576
2602,35.916,35.716,71.632
2603,35.898,35.704,71.602
2604,35.884,35.748,71.632
2605,35.85,35.71,71.56
2606,35.864,35.674,71.538
2607,35.872,35.672,71.544
2608,35.798,35.67,71.468
2609,35.794,35.742,71.536
2610,35.848,35.708,71.556
2611,35.892,35.684,71.576
2612,35.828,35.704,71.532
2613,35.86,35.676,71.536
2614,35.898,35.664,71.562
2615,35.888,35.61,71.498
2616,35.894,35.594,71.488
2617,35.89,35.596,71.486
2618,35.882,35.648,71.53
2619,35.87,35.656,71.526
2620,35.81,35.66,71.47
2621,35.76,35.624,71.384
2622,35.796,35.6,71.396
2623,35.83,35.54,71.37
2624,35.846,35.628,71.474
2625,35.79,35.67,71.46
2626,35.792,35.644,71.436
2627,35.76,35.608,71.368
2628,35.758,35.59,71.348
2629,35.762,35.652,71.414
2630,35.786,35.662,71.448
2631,35.726,35.682,71.408
2632,35.73,35.724,71.454
2633,35.754,35.714,71.468
2634,35.758,35.698,71.456
2635,35.772,35.742,71.514
2636,35.786,35.69,71.476
2637,35.842,35.69,71.532
2638,35.826,35.742,71.568
2639,35.838,35.81,71.648
2640,35.908,35.768,71.676
2641,35.89,35.828,71.718
2642,35.93,35.88,71.81
2643,35.958,35.956,71.914
2644,35.942,35.89,71.832
2645,35.936,35.938,71.874
2646,35.92,35.956,71.876
2647,35.924,35.906,71.83
2648,35.948,35.88,71.828
2649,35.934,35.902,71.836
2650,35.974,35.9,71.874
2651,35.928,35.912,71.84
2652,35.978,35.954,71.932
2653,36.012,35.954,71.966
2654,36.036,35.898,71.934
2655,35.994,35.938,71.932
2656,35.988,35.986,71.974
2657,36.014,36.048,72.062
2658,35.956,36.078,72.034
2659,35.968,36.066,72.034
2660,35.994,36.076,72.07
2661,35.99,36.068,72.058
2662,36.008,36.064,72.072
2663,36.012,36.042,72.054
2664,35.996,36.056,72.052
2665,35.976,36.094,72.07
2666,36.0,36.164,72.164
2667,36.02,36.212,72.232
2668,36.11,36.218,72.328
2669,36.076,36.216,72.292
2670,36.01,36.186,72.196
2671,36.012,36.212,72.224
2672,36.022,36.21,72.232
2673,36.01,36.208,72.218
2674,36.066,36.228,72.294
2675,36.082,36.172,72.254
2676,36.066,36.164,72.23
2677,36.0,36.164,72.164
2678,35.984,36.22,72.204
2679,35.932,36.188,72.12
2680,35.93,36.224,72.154
2681,35.956,36.27,72.226
2682,35.986,36.268,72.254
2683,36.024,36.216,72.24
2684,35.964,36.21,72.174
2685,35.958,36.182,72.14
2686,35.946,36.184,72.13
2687,35.908,36.18,72.088
2688,35.9,36.214,72.114
2689,35.808,36.188,71.996
2690,35.812,36.208,72.02
2691,35.87,36.172,72.042
2692,35.908,36.102,72.01
2693,35.902,36.122,72.024
2694,35.948,36.146,72.094
2695,36.002,36.194,72.196
2696,35.982,36.214,72.196
2697,36.0,36.194,72.194
2698,36.046,36.212,72.258
2699,36.048,36.214,72.262
2700,36.026,36.212,72.238
2701,36.006,36.222,72.228
2702,36.01,36.27,72.28
2703,35.992,36.314,72.306
2704,35.988,36.32,72.308
2705,35.998,36.346,72.344
2706,36.002,36.314,72.316
2707,36.04,36.344,72.384
2708,36.036,36.35,72.386
2709,36.02,36.34,72.36
2710,36.02,36.324,72.344
2711,36.026,36.316,72.342
2712,36.022,36.294,72.316
2713,36.006,36.326,72.332
2714,35.976,36.348,72.324
2715,36.014,36.328,72.342
2716,35.984,36.392,72.376
2717,36.016,36.308,72.324
2718,35.984,36.368,72.352
2719,35.984,36.44,72.424
2720,36.018,36.45,72.468
2721,36.02,36.446,72.466
2722,35.914,36.402,72.316
2723,35.918,36.384,72.302
2724,35.938,36.434,72.372
2725,35.972,36.506,72.478
2726,35.954,36.492,72.446
2727,35.992,36.476,72.468
2728,35.968,36.436,72.404
2729,35.966,36.404,72.37
2730,35.96,36.446,72.406
2731,35.922,36.46,72.382
2732,35.894,36.474,72.368
2733,35.856,36.496,72.352
2734,35.846,36.56,72.406
2735,35.806,36.558,72.364
2736,35.812,36.568,72.38
2737,35.75,36.572,72.322
2738,35.772,36.544,72.316
2739,35.81,36.55,72.36
2740,35.804,36.516,72.32
2741,35.82,36.464,72.284
2742,35.83,36.508,72.338
2743,35.822,36.458,72.28
2744,35.86,36.478,72.338
2745,35.922,36.488,72.41
2746,35.954,36.494,72.448
2747,35.932,36.44,72.372
2748,35.872,36.406,72.278
2749,35.904,36.362,72.266
2750,35.884,36.332,72.216
2751,35.806,36.358,72.164
2752,35.832,36.358,72.19
2753,35.864,36.39,72.254
2754,35.87,36.354,72.224
2755,35.88,36.424,72.304
2756,35.81,36.462,72.272
2757,35.796,36.448,72.244
2758,35.762,36.394,72.156
2759,35.74,36.38,72.12
2760,35.706,36.388,72.094
2761,35.676,36.396,72.072
2762,35.708,36.388,72.096
2763,35.698,36.348,72.046
2764,35.724,36.32,72.044
2765,35.79,36.278,72.068
2766,35.76,36.308,72.068
2767,35.82,36.326,72.146
2768,35.902,36.316,72.218
2769,35.902,36.346,72.248
2770,35.92,36.344,72.264
2771,35.866,36.284,72.15
2772,35.94,36.28,72.22
2773,35.91,36.258,72.168
2774,35.84,36.248,72.088
2775,35.85,36.252,72.102
2776,35.886,36.288,72.174
2777,35.916,36.232,72.148
2778,35.952,36.198,72.15
2779,35.948,36.234,72.182
2780,35.904,36.228,72.132
2781,35.902,36.196,72.098
2782,35.872,36.188,72.06
2783,35.862,36.132,71.994
2784,35.898,36.102,72.0
2785,35.84,36.128,71.968
2786,35.874,36.094,71.968
2787,35.876,36.102,71.978
2788,35.802,36.108,71.91
2789,35.802,36.15,71.952
2790,35.812,36.114,71.926
2791,35.82,36.064,71.884
2792,35.84,36.12,71.96
2793,35.848,36.13,71.978
2794,35.928,36.18,72.108
2795,35.98,36.13,72.11
2796,35.956,36.05,72.006
2797,35.936,36.052,71.988
2798,35.934,36.074,72.008
2799,35.968,36.082,72.05
2800,35.968,36.156,72.124
2801,35.924,36.138,72.062
2802,35.906,36.126,72.032
2803,35.904,36.168,72.072
2804,35.934,36.228,72.162
2805,35.944,36.256,72.2
2806,35.966,36.236,72.202
2807,35.978,36.23,72.208
2808,36.016,36.262,72.278
2809,35.95,36.266,72.216
2810,35.988,36.304,72.292
2811,35.954,36.37,72.324
2812,35.938,36.334,72.272
2813,35.968,36.336,72.304
2814,36.06,36.338,72.398
2815,36.06,36.344,72.404
2816,36.066,36.272,72.338
2817,36.11,36.278,72.388
2818,36.106,36.24,72.346
2819,36.134,36.29,72.424
2820,36.108,36.352,72.46
2821,36.07,36.392,72.462
2822,36.108,36.396,72.504
2823,36.152,36.412,72.564
2824,36.16,36.442,72.602
2825,36.134,36.454,72.588
2826,36.104,36.412,72.516
2827,36.09,36.466,72.556
2828,36.06,36.45,72.51
2829,36.04,36.494,72.534
2830,35.98,36.468,72.448
2831,35.952,36.496,72.448
2832,35.97,36.424,72.394
2833,35.93,36.366,72.296
2834,35.966,36.438,72.404
2835,35.966,36.408,72.374
2836,35.918,36.328,72.246
2837,35.94,36.372,72.312
2838,35.92,36.292,72.212
2839,35.96,36.304,72.264
2840,36.01,36.302,72.312
2841,36.046,36.274,72.32
2842,36.018,36.324,72.342
2843,36.024,36.344,72.368
2844,35.966,36.37,72.336
2845,35.978,36.42,72.398
2846,35.974,36.458,72.432
2847,35.976,36.448,72.424
2848,35.986,36.456,72.442
2849,36.03,36.432,72.462
2850,36.022,36.392,72.414
2851,36.02,36.322,72.342
2852,35.99,36.284,72.274
2853,35.994,36.326,72.32
2854,35.966,36.282,72.248
2855,35.974,36.386,72.36
2856,35.886,36.39,72.276
2857,35.884,36.382,72.266
2858,35.848,36.362,72.21
