time,GLas_mean,GLux_mean,G_total_mean
3498,14.608,14.714,29.322
3499,14.636,14.704,29.34
3500,14.664,14.68,29.344
3501,14.612,14.67,29.282
3502,14.626,14.684,29.31
3503,14.66,14.678,29.338
3504,14.628,14.71,29.338
3505,14.63,14.692,29.322
3506,14.628,14.678,29.306
3507,14.598,14.622,29.22
3508,14.602,14.614,29.216
3509,14.576,14.582,29.158
3510,14.602,14.606,29.208
3511,14.602,14.624,29.226
3512,14.61,14.598,29.208
3513,14.606,14.576,29.182
3514,14.594,14.572,29.166
3515,14.58,14.598,29.178
3516,14.63,14.566,29.196
3517,14.624,14.556,29.18
3518,14.622,14.58,29.202
3519,14.592,14.566,29.158
3520,14.584,14.572,29.156
3521,14.64,14.6,29.24
3522,14.606,14.574,29.18
3523,14.598,14.59,29.188
3524,14.59,14.584,29.174
3525,14.576,14.65,29.226
3526,14.552,14.674,29.226
3527,14.526,14.674,29.2
3528,14.474,14.68,29.154
3529,14.474,14.642,29.116
3530,14.478,14.65,29.128
3531,14.464,14.604,29.068
3532,14.52,14.59,29.11
3533,14.516,14.516,29.032
3534,14.508,14.508,29.016
3535,14.508,14.54,29.048
3536,14.488,14.542,29.03
3537,14.47,14.554,29.024
3538,14.468,14.584,29.052
3539,14.436,14.594,29.03
3540,14.416,14.628,29.044
3541,14.43,14.644,29.074
3542,14.452,14.638,29.09
3543,14.42,14.648,29.068
3544,14.418,14.612,29.03
3545,14.428,14.606,29.034
3546,14.426,14.568,28.994
3547,14.412,14.562,28.974
3548,14.422,14.548,28.97
3549,14.482,14.562,29.044
3550,14.498,14.548,29.046
3551,14.478,14.528,29.006
3552,14.418,14.518,28.936
3553,14.452,14.54,28.992
3554,14.424,14.508,28.932
3555,14.424,14.498,28.922
3556,14.446,14.53,28.976
3557,14.408,14.518,28.926
3558,14.382,14.51,28.892
3559,14.37,14.476,28.846
3560,14.35,14.42,28.77
3561,14.302,14.358,28.66
3562,14.368,14.404,28.772
3563,14.352,14.368,28.72
3564,14.352,14.41,28.762
3565,14.346,14.37,28.716
3566,14.322,14.366,28.688
3567,14.386,14.36,28.746
3568,14.4,14.37,28.77
3569,14.404,14.37,28.774
3570,14.426,14.338,28.764
3571,14.464,14.326,28.79
3572,14.478,14.312,28.79
3573,14.508,14.332,28.84
3574,14.514,14.362,28.876
3575,14.532,14.37,28.902
3576,14.516,14.38,28.896
3577,14.544,14.4,28.944
3578,14.554,14.378,28.932
3579,14.54,14.372,28.912
3580,14.58,14.376,28.956
3581,14.588,14.376,28.964
3582,14.582,14.38,28.962
3583,14.6,14.374,28.974
3584,14.61,14.42,29.03
3585,14.62,14.428,29.048
3586,14.636,14.434,29.07
3587,14.636,14.396,29.032
3588,14.608,14.414,29.022
3589,14.608,14.418,29.026
3590,14.588,14.45,29.038
3591,14.558,14.454,29.012
3592,14.566,14.476,29.042
3593,14.586,14.486,29.072
3594,14.598,14.524,29.122
3595,14.6,14.594,29.194
3596,14.544,14.62,29.164
3597,14.554,14.606,29.16
3598,14.564,14.58,29.144
3599,14.546,14.586,29.132
3600,14.562,14.566,29.128
3601,14.542,14.526,29.068
3602,14.552,14.554,29.106
3603,14.542,14.554,29.096
3604,14.47,14.546,29.016
3605,14.478,14.53,29.008
3606,14.494,14.514,29.008
3607,14.522,14.568,29.09
3608,14.53,14.59,29.12
3609,14.55,14.584,29.134
3610,14.53,14.572,29.102
3611,14.544,14.612,29.156
3612,14.57,14.598,29.168
3613,14.566,14.598,29.164
3614,14.53,14.612,29.142
3615,14.522,14.62,29.142
3616,14.484,14.602,29.086
3617,14.482,14.608,29.09
3618,14.46,14.596,29.056
3619,14.448,14.556,29.004
3620,14.426,14.572,28.998
3621,14.438,14.582,29.02
3622,14.458,14.616,29.074
3623,14.436,14.606,29.042
3624,14.414,14.562,28.976
3625,14.398,14.576,28.974
3626,14.392,14.596,28.988
3627,14.342,14.562,28.904
3628,14.308,14.602,28.91
3629,14.282,14.608,28.89
3630,14.258,14.652,28.91
3631,14.266,14.698,28.964
3632,14.266,14.698,28.964
3633,14.314,14.7,29.014
3634,14.318,14.718,29.036
3635,14.374,14.692,29.066
3636,14.384,14.72,29.104
3637,14.414,14.758,29.172
3638,14.414,14.75,29.164
3639,14.432,14.748,29.18
3640,14.378,14.762,29.14
3641,14.364,14.804,29.168
3642,14.374,14.854,29.228
3643,14.366,14.89,29.256
3644,14.37,14.892,29.262
3645,14.378,14.84,29.218
3646,14.35,14.818,29.168
3647,14.334,14.772,29.106
3648,14.35,14.786,29.136
3649,14.386,14.772,29.158
3650,14.4,14.778,29.178
3651,14.444,14.806,29.25
3652,14.47,14.784,29.254
3653,14.5,14.752,29.252
3654,14.502,14.776,29.278
3655,14.46,14.766,29.226
3656,14.432,14.802,29.234
3657,14.43,14.78,29.21
3658,14.424,14.782,29.206
3659,14.414,14.742,29.156
3660,14.408,14.738,29.146
3661,14.38,14.746,29.126
3662,14.384,14.77,29.154
3663,14.358,14.776,29.134
3664,14.362,14.778,29.14
3665,14.386,14.782,29.168
3666,14.35,14.792,29.142
3667,14.304,14.786,29.09
3668,14.308,14.78,29.088
3669,14.314,14.74,29.054
3670,14.342,14.674,29.016
3671,14.33,14.668,28.998
3672,14.372,14.66,29.032
3673,14.372,14.698,29.07
3674,14.394,14.706,29.1
3675,14.406,14.682,29.088
3676,14.42,14.65,29.07
3677,14.394,14.666,29.06
3678,14.424,14.67,29.094
3679,14.444,14.708,29.152
3680,14.464,14.734,29.198
3681,14.478,14.746,29.224
3682,14.502,14.724,29.226
3683,14.496,14.68,29.176
3684,14.448,14.676,29.124
3685,14.408,14.648,29.056
3686,14.412,14.644,29.056
3687,14.396,14.628,29.024
3688,14.398,14.618,29.016
3689,14.414,14.632,29.046
3690,14.424,14.67,29.094
3691,14.448,14.672,29.12
3692,14.47,14.702,29.172
3693,14.478,14.722,29.2
3694,14.482,14.738,29.22
3695,14.508,14.696,29.204
3696,14.5,14.678,29.178
3697,14.542,14.67,29.212
3698,14.49,14.66,29.15
3699,14.51,14.656,29.166
3700,14.462,14.63,29.092
3701,14.458,14.64,29.098
3702,14.464,14.636,29.1
3703,14.5,14.678,29.178
3704,14.492,14.64,29.132
3705,14.476,14.616,29.092
3706,14.5,14.602,29.102
3707,14.484,14.614,29.098
3708,14.498,14.606,29.104
3709,14.498,14.634,29.132
3710,14.516,14.592,29.108
3711,14.514,14.592,29.106
3712,14.516,14.57,29.086
3713,14.524,14.56,29.084
3714,14.524,14.58,29.104
3715,14.524,14.554,29.078
3716,14.564,14.562,29.126
3717,14.584,14.518,29.102
3718,14.572,14.51,29.082
3719,14.552,14.486,29.038
3720,14.592,14.494,29.086
3721,14.564,14.528,29.092
3722,14.564,14.51,29.074
3723,14.534,14.508,29.042
3724,14.584,14.512,29.096
3725,14.574,14.514,29.088
3726,14.58,14.516,29.096
3727,14.572,14.504,29.076
3728,14.61,14.492,29.102
3729,14.586,14.522,29.108
3730,14.552,14.514,29.066
3731,14.56,14.508,29.068
3732,14.556,14.524,29.08
3733,14.514,14.522,29.036
3734,14.508,14.506,29.014
3735,14.558,14.538,29.096
3736,14.544,14.536,29.08
3737,14.566,14.562,29.128
3738,14.546,14.59,29.136
3739,14.594,14.602,29.196
3740,14.6,14.636,29.236
3741,14.576,14.622,29.198
3742,14.55,14.638,29.188
3743,14.53,14.638,29.168
3744,14.53,14.63,29.16
3745,14.496,14.624,29.12
3746,14.506,14.648,29.154
3747,14.456,14.662,29.118
3748,14.432,14.666,29.098
3749,14.46,14.628,29.088
3750,14.47,14.55,29.02
3751,14.484,14.58,29.064
3752,14.51,14.57,29.08
3753,14.472,14.544,29.016
3754,14.472,14.57,29.042
3755,14.476,14.542,29.018
3756,14.506,14.596,29.102
3757,14.522,14.58,29.102
3758,14.49,14.576,29.066
3759,14.514,14.624,29.138
3760,14.446,14.614,29.06
3761,14.488,14.642,29.13
3762,14.47,14.608,29.078
3763,14.388,14.588,28.976
3764,14.412,14.576,28.988
3765,14.444,14.574,29.018
3766,14.458,14.63,29.088
3767,14.494,14.612,29.106
3768,14.5,14.592,29.092
3769,14.506,14.56,29.066
3770,14.486,14.6,29.086
3771,14.446,14.6,29.046
3772,14.446,14.654,29.1
3773,14.426,14.678,29.104
3774,14.364,14.672,29.036
3775,14.358,14.642,29.0
3776,14.354,14.63,28.984
3777,14.344,14.636,28.98
3778,14.34,14.654,28.994
3779,14.294,14.68,28.974
3780,14.312,14.642,28.954
3781,14.308,14.628,28.936
3782,14.32,14.61,28.93
3783,14.334,14.638,28.972
3784,14.34,14.634,28.974
3785,14.35,14.62,28.97
3786,14.358,14.652,29.01
3787,14.408,14.658,29.066
3788,14.428,14.664,29.092
3789,14.41,14.644,29.054
3790,14.48,14.684,29.164
3791,14.472,14.7,29.172
3792,14.456,14.692,29.148
3793,14.452,14.718,29.17
3794,14.496,14.698,29.194
3795,14.508,14.72,29.228
3796,14.512,14.718,29.23
3797,14.536,14.734,29.27
3798,14.51,14.722,29.232
3799,14.496,14.74,29.236
3800,14.5,14.75,29.25
3801,14.532,14.74,29.272
3802,14.52,14.75,29.27
3803,14.534,14.756,29.29
3804,14.514,14.772,29.286
3805,14.512,14.738,29.25
3806,14.518,14.754,29.272
3807,14.54,14.758,29.298
3808,14.548,14.758,29.306
3809,14.588,14.786,29.374
3810,14.592,14.788,29.38
3811,14.582,14.788,29.37
3812,14.53,14.8,29.33
3813,14.562,14.8,29.362
3814,14.538,14.784,29.322
3815,14.528,14.772,29.3
3816,14.53,14.752,29.282
3817,14.546,14.754,29.3
3818,14.576,14.704,29.28
3819,14.614,14.71,29.324
3820,14.606,14.7,29.306
3821,14.588,14.678,29.266
3822,14.598,14.692,29.29
3823,14.598,14.746,29.344
3824,14.61,14.732,29.342
3825,14.608,14.732,29.34
3826,14.616,14.754,29.37
3827,14.662,14.742,29.404
3828,14.674,14.72,29.394
3829,14.732,14.722,29.454
3830,14.716,14.784,29.5
3831,14.734,14.76,29.494
3832,14.76,14.72,29.48
3833,14.766,14.71,29.476
3834,14.758,14.69,29.448
3835,14.78,14.662,29.442
3836,14.83,14.678,29.508
3837,14.84,14.654,29.494
3838,14.846,14.658,29.504
3839,14.9,14.65,29.55
3840,14.868,14.666,29.534
3841,14.902,14.67,29.572
3842,14.9,14.672,29.572
3843,14.9,14.678,29.578
3844,14.944,14.656,29.6
3845,14.944,14.692,29.636
3846,14.94,14.72,29.66
3847,14.958,14.714,29.672
3848,14.984,14.69,29.674
3849,15.026,14.704,29.73
3850,14.998,14.726,29.724
3851,15.024,14.706,29.73
3852,14.994,14.708,29.702
3853,15.006,14.69,29.696
3854,15.034,14.738,29.772
3855,15.024,14.748,29.772
3856,15.05,14.776,29.826
3857,15.058,14.764,29.822
3858,15.076,14.734,29.81
3859,15.064,14.762,29.826
3860,15.048,14.742,29.79
3861,15.03,14.728,29.758
3862,15.036,14.666,29.702
3863,15.082,14.694,29.776
3864,15.11,14.704,29.814
3865,15.136,14.71,29.846
3866,15.174,14.722,29.896
3867,15.184,14.722,29.906
3868,15.18,14.698,29.878
3869,15.206,14.686,29.892
3870,15.186,14.698,29.884
3871,15.164,14.648,29.812
3872,15.18,14.592,29.772
3873,15.17,14.61,29.78
3874,15.206,14.596,29.802
3875,15.194,14.568,29.762
3876,15.254,14.574,29.828
3877,15.236,14.548,29.784
3878,15.252,14.574,29.826
3879,15.228,14.558,29.786
3880,15.202,14.562,29.764
3881,15.214,14.536,29.75
3882,15.248,14.53,29.778
3883,15.262,14.52,29.782
3884,15.266,14.524,29.79
3885,15.276,14.526,29.802
3886,15.294,14.574,29.868
3887,15.314,14.608,29.922
3888,15.316,14.652,29.968
3889,15.288,14.69,29.978
3890,15.288,14.664,29.952
3891,15.272,14.658,29.93
3892,15.292,14.668,29.96
3893,15.3,14.668,29.968
3894,15.286,14.648,29.934
3895,15.3,14.626,29.926
3896,15.292,14.622,29.914
3897,15.28,14.642,29.922
3898,15.268,14.656,29.924
3899,15.27,14.65,29.92
3900,15.252,14.672,29.924
3901,15.226,14.71,29.936
3902,15.232,14.708,29.94
3903,15.248,14.72,29.968
3904,15.218,14.742,29.96
3905,15.212,14.796,30.008
3906,15.222,14.816,30.038
3907,15.196,14.792,29.988
3908,15.2,14.806,30.006
3909,15.186,14.792,29.978
3910,15.154,14.822,29.976
3911,15.112,14.778,29.89
3912,15.09,14.768,29.858
3913,15.082,14.77,29.852
3914,15.086,14.77,29.856
3915,15.1,14.768,29.868
3916,15.076,14.782,29.858
3917,15.134,14.804,29.938
3918,15.156,14.828,29.984
3919,15.132,14.828,29.96
3920,15.146,14.814,29.96
3921,15.154,14.796,29.95
3922,15.162,14.792,29.954
3923,15.19,14.814,30.004
3924,15.172,14.81,29.982
3925,15.138,14.796,29.934
3926,15.094,14.824,29.918
3927,15.108,14.838,29.946
3928,15.098,14.852,29.95
3929,15.086,14.826,29.912
3930,15.088,14.794,29.882
3931,15.098,14.748,29.846
3932,15.114,14.718,29.832
3933,15.052,14.752,29.804
3934,15.032,14.758,29.79
3935,14.966,14.78,29.746
3936,14.948,14.774,29.722
3937,14.926,14.78,29.706
3938,14.928,14.778,29.706
3939,14.946,14.79,29.736
3940,14.934,14.784,29.718
3941,14.974,14.796,29.77
3942,14.972,14.792,29.764
3943,14.97,14.828,29.798
3944,14.948,14.872,29.82
3945,14.936,14.858,29.794
3946,14.922,14.846,29.768
3947,14.928,14.85,29.778
3948,14.898,14.842,29.74
3949,14.94,14.828,29.768
3950,14.896,14.828,29.724
3951,14.9,14.77,29.67
3952,14.902,14.764,29.666
3953,14.9,14.796,29.696
3954,14.898,14.788,29.686
3955,14.86,14.79,29.65
3956,14.828,14.8,29.628
3957,14.806,14.814,29.62
3958,14.834,14.824,29.658
3959,14.83,14.868,29.698
3960,14.846,14.858,29.704
3961,14.84,14.88,29.72
3962,14.86,14.882,29.742
3963,14.824,14.892,29.716
3964,14.836,14.888,29.724
3965,14.834,14.896,29.73
3966,14.828,14.918,29.746
3967,14.852,14.91,29.762
3968,14.858,14.872,29.73
3969,14.862,14.908,29.77
3970,14.832,14.87,29.702
3971,14.858,14.848,29.706
3972,14.868,14.826,29.694
3973,14.858,14.82,29.678
3974,14.844,14.828,29.672
3975,14.832,14.828,29.66
3976,14.806,14.806,29.612
3977,14.778,14.816,29.594
3978,14.794,14.786,29.58
3979,14.786,14.766,29.552
3980,14.782,14.814,29.596
3981,14.788,14.796,29.584
3982,14.808,14.808,29.616
3983,14.808,14.822,29.63
3984,14.824,14.836,29.66
3985,14.834,14.872,29.706
3986,14.836,14.878,29.714
3987,14.836,14.878,29.714
3988,14.87,14.82,29.69
3989,14.782,14.818,29.6
3990,14.766,14.804,29.57
3991,14.744,14.81,29.554
3992,14.762,14.818,29.58
3993,14.722,14.802,29.524
3994,14.744,14.824,29.568
3995,14.7,14.794,29.494
3996,14.69,14.784,29.474
3997,14.732,14.748,29.48
3998,14.686,14.744,29.43
3999,14.666,14.732,29.398
4000,14.676,14.752,29.428
4001,14.698,14.686,29.384
4002,14.704,14.668,29.372
4003,14.722,14.696,29.418
4004,14.69,14.674,29.364
4005,14.698,14.694,29.392
4006,14.724,14.74,29.464
4007,14.7,14.76,29.46
4008,14.726,14.734,29.46
4009,14.716,14.706,29.422
4010,14.754,14.672,29.426
4011,14.756,14.646,29.402
4012,14.77,14.642,29.412
4013,14.8,14.642,29.442
4014,14.792,14.654,29.446
4015,14.79,14.66,29.45
4016,14.806,14.668,29.474
4017,14.796,14.67,29.466
4018,14.796,14.682,29.478
4019,14.78,14.71,29.49
4020,14.794,14.714,29.508
4021,14.8,14.78,29.58
4022,14.806,14.796,29.602
4023,14.852,14.818,29.67
4024,14.84,14.84,29.68
4025,14.876,14.848,29.724
4026,14.862,14.828,29.69
4027,14.83,14.826,29.656
4028,14.806,14.772,29.578
4029,14.792,14.756,29.548
4030,14.792,14.732,29.524
4031,14.796,14.722,29.518
4032,14.798,14.694,29.492
4033,14.814,14.67,29.484
4034,14.816,14.69,29.506
4035,14.856,14.662,29.518
4036,14.838,14.652,29.49
4037,14.834,14.644,29.478
4038,14.85,14.63,29.48
4039,14.826,14.636,29.462
4040,14.838,14.622,29.46
4041,14.816,14.612,29.428
4042,14.788,14.63,29.418
4043,14.826,14.652,29.478
4044,14.824,14.648,29.472
4045,14.814,14.666,29.48
4046,14.804,14.664,29.468
4047,14.83,14.66,29.49
4048,14.81,14.694,29.504
4049,14.846,14.726,29.572
4050,14.838,14.7,29.538
4051,14.838,14.692,29.53
4052,14.826,14.698,29.524
4053,14.828,14.688,29.516
4054,14.85,14.662,29.512
4055,14.868,14.656,29.524
4056,14.862,14.674,29.536
4057,14.866,14.648,29.514
4058,14.868,14.602,29.47
4059,14.908,14.55,29.458
4060,14.898,14.558,29.456
4061,14.888,14.574,29.462
4062,14.848,14.542,29.39
4063,14.86,14.54,29.4
4064,14.828,14.576,29.404
4065,14.86,14.572,29.432
4066,14.874,14.57,29.444
4067,14.862,14.568,29.43
4068,14.874,14.578,29.452
4069,14.904,14.56,29.464
4070,14.964,14.534,29.498
4071,14.964,14.552,29.516
4072,14.984,14.574,29.558
4073,14.942,14.594,29.536
4074,14.898,14.6,29.498
4075,14.89,14.6,29.49
4076,14.932,14.648,29.58
4077,14.958,14.626,29.584
4078,14.958,14.624,29.582
4079,14.948,14.622,29.57
4080,14.92,14.614,29.534
4081,14.918,14.636,29.554
4082,14.926,14.616,29.542
4083,14.9,14.592,29.492
4084,14.934,14.608,29.542
4085,14.942,14.598,29.54
4086,14.944,14.558,29.502
4087,14.882,14.556,29.438
4088,14.858,14.582,29.44
4089,14.872,14.628,29.5
4090,14.9,14.634,29.534
4091,14.888,14.616,29.504
4092,14.92,14.604,29.524
4093,14.95,14.612,29.562
4094,14.928,14.578,29.506
4095,14.94,14.572,29.512
4096,14.9,14.58,29.48
4097,14.886,14.586,29.472
4098,14.868,14.616,29.484
4099,14.804,14.628,29.432
4100,14.784,14.636,29.42
4101,14.732,14.644,29.376
4102,14.73,14.68,29.41
4103,14.72,14.7,29.42
4104,14.702,14.734,29.436
4105,14.706,14.71,29.416
4106,14.736,14.706,29.442
4107,14.734,14.72,29.454
4108,14.732,14.704,29.436
4109,14.752,14.74,29.492
4110,14.74,14.754,29.494
4111,14.738,14.74,29.478
4112,14.722,14.72,29.442
4113,14.744,14.676,29.42
4114,14.74,14.682,29.422
4115,14.782,14.712,29.494
4116,14.766,14.722,29.488
4117,14.79,14.696,29.486
4118,14.784,14.738,29.522
4119,14.76,14.72,29.48
4120,14.77,14.74,29.51
4121,14.788,14.738,29.526
4122,14.786,14.728,29.514
4123,14.816,14.732,29.548
4124,14.852,14.724,29.576
4125,14.848,14.72,29.568
4126,14.844,14.762,29.606
4127,14.834,14.72,29.554
4128,14.888,14.698,29.586
4129,14.886,14.706,29.592
4130,14.846,14.726,29.572
4131,14.844,14.736,29.58
4132,14.836,14.758,29.594
4133,14.854,14.738,29.592
4134,14.828,14.746,29.574
4135,14.806,14.734,29.54
4136,14.824,14.704,29.528
4137,14.842,14.722,29.564
4138,14.836,14.724,29.56
4139,14.854,14.732,29.586
4140,14.83,14.776,29.606
4141,14.856,14.766,29.622
4142,14.9,14.766,29.666
4143,14.848,14.75,29.598
4144,14.846,14.73,29.576
4145,14.834,14.728,29.562
4146,14.82,14.728,29.548
4147,14.826,14.698,29.524
4148,14.82,14.728,29.548
4149,14.784,14.76,29.544
4150,14.79,14.768,29.558
4151,14.78,14.764,29.544
4152,14.772,14.758,29.53
4153,14.776,14.792,29.568
4154,14.764,14.814,29.578
4155,14.768,14.796,29.564
4156,14.786,14.79,29.576
4157,14.76,14.814,29.574
4158,14.742,14.788,29.53
4159,14.724,14.806,29.53
4160,14.726,14.784,29.51
4161,14.718,14.74,29.458
4162,14.688,14.726,29.414
4163,14.688,14.734,29.422
4164,14.674,14.76,29.434
4165,14.71,14.754,29.464
4166,14.71,14.77,29.48
4167,14.704,14.798,29.502
4168,14.7,14.778,29.478
4169,14.746,14.736,29.482
4170,14.716,14.72,29.436
4171,14.71,14.724,29.434
4172,14.698,14.74,29.438
4173,14.708,14.752,29.46
4174,14.714,14.792,29.506
4175,14.72,14.778,29.498
4176,14.752,14.784,29.536
4177,14.756,14.834,29.59
4178,14.736,14.876,29.612
4179,14.734,14.886,29.62
4180,14.734,14.906,29.64
4181,14.75,14.904,29.654
4182,14.726,14.91,29.636
4183,14.696,14.906,29.602
4184,14.692,14.894,29.586
4185,14.654,14.922,29.576
4186,14.64,14.874,29.514
4187,14.632,14.86,29.492
4188,14.67,14.854,29.524
4189,14.686,14.868,29.554
4190,14.726,14.856,29.582
4191,14.746,14.842,29.588
4192,14.74,14.818,29.558
4193,14.74,14.804,29.544
4194,14.774,14.782,29.556
4195,14.726,14.778,29.504
4196,14.722,14.738,29.46
4197,14.712,14.728,29.44
4198,14.746,14.74,29.486
4199,14.762,14.722,29.484
4200,14.796,14.692,29.488
4201,14.802,14.668,29.47
4202,14.82,14.67,29.49
4203,14.852,14.7,29.552
4204,14.85,14.722,29.572
4205,14.848,14.722,29.57
4206,14.85,14.708,29.558
4207,14.85,14.734,29.584
4208,14.834,14.734,29.568
4209,14.822,14.718,29.54
4210,14.826,14.732,29.558
4211,14.842,14.722,29.564
4212,14.862,14.688,29.55
4213,14.838,14.736,29.574
4214,14.872,14.728,29.6
4215,14.882,14.73,29.612
4216,14.846,14.698,29.544
4217,14.842,14.736,29.578
4218,14.85,14.736,29.586
4219,14.85,14.756,29.606
4220,14.862,14.814,29.676
4221,14.844,14.8,29.644
4222,14.838,14.8,29.638
4223,14.88,14.818,29.698
4224,14.862,14.806,29.668
4225,14.838,14.782,29.62
4226,14.832,14.774,29.606
4227,14.838,14.784,29.622
4228,14.848,14.754,29.602
4229,14.818,14.774,29.592
4230,14.822,14.78,29.602
4231,14.82,14.774,29.594
4232,14.854,14.79,29.644
4233,14.888,14.784,29.672
4234,14.904,14.788,29.692
4235,14.908,14.728,29.636
4236,14.888,14.77,29.658
4237,14.89,14.796,29.686
4238,14.88,14.784,29.664
4239,14.908,14.796,29.704
4240,14.918,14.782,29.7
4241,14.894,14.774,29.668
4242,14.92,14.804,29.724
4243,14.932,14.842,29.774
4244,14.898,14.834,29.732
4245,14.878,14.818,29.696
4246,14.9,14.786,29.686
4247,14.918,14.792,29.71
4248,14.89,14.734,29.624
4249,14.93,14.722,29.652
4250,14.932,14.716,29.648
4251,14.922,14.77,29.692
4252,14.974,14.762,29.736
4253,14.956,14.78,29.736
4254,14.964,14.794,29.758
4255,14.956,14.784,29.74
4256,14.936,14.786,29.722
4257,14.918,14.824,29.742
4258,14.942,14.832,29.774
4259,14.924,14.842,29.766
4260,14.88,14.856,29.736
4261,14.888,14.874,29.762
4262,14.866,14.866,29.732
4263,14.826,14.864,29.69
4264,14.826,14.864,29.69
4265,14.81,14.86,29.67
4266,14.794,14.882,29.676
4267,14.752,14.826,29.578
4268,14.76,14.796,29.556
4269,14.722,14.802,29.524
4270,14.694,14.832,29.526
4271,14.724,14.822,29.546
4272,14.792,14.79,29.582
4273,14.83,14.752,29.582
4274,14.824,14.758,29.582
4275,14.818,14.768,29.586
4276,14.846,14.75,29.596
4277,14.838,14.732,29.57
4278,14.864,14.716,29.58
4279,14.86,14.754,29.614
4280,14.858,14.768,29.626
4281,14.868,14.764,29.632
4282,14.856,14.786,29.642
4283,14.864,14.782,29.646
4284,14.84,14.774,29.614
4285,14.824,14.758,29.582
4286,14.808,14.756,29.564
4287,14.808,14.798,29.606
4288,14.812,14.782,29.594
4289,14.798,14.756,29.554
4290,14.764,14.796,29.56
4291,14.764,14.81,29.574
4292,14.696,14.818,29.514
4293,14.738,14.83,29.568
4294,14.746,14.838,29.584
4295,14.732,14.81,29.542
4296,14.746,14.868,29.614
4297,14.754,14.874,29.628
4298,14.77,14.886,29.656
4299,14.744,14.89,29.634
4300,14.728,14.92,29.648
4301,14.752,14.906,29.658
4302,14.72,14.89,29.61
4303,14.712,14.852,29.564
4304,14.732,14.834,29.566
4305,14.724,14.816,29.54
4306,14.712,14.832,29.544
4307,14.748,14.846,29.594
4308,14.792,14.842,29.634
4309,14.796,14.806,29.602
4310,14.822,14.822,29.644
4311,14.81,14.83,29.64
4312,14.828,14.782,29.61
4313,14.8,14.812,29.612
4314,14.786,14.806,29.592
4315,14.752,14.804,29.556
4316,14.744,14.81,29.554
4317,14.734,14.818,29.552
4318,14.698,14.82,29.518
4319,14.69,14.792,29.482
4320,14.716,14.774,29.49
4321,14.732,14.802,29.534
4322,14.744,14.812,29.556
4323,14.716,14.796,29.512
4324,14.706,14.798,29.504
4325,14.718,14.79,29.508
4326,14.718,14.77,29.488
4327,14.706,14.75,29.456
4328,14.734,14.748,29.482
4329,14.744,14.778,29.522
4330,14.736,14.778,29.514
4331,14.73,14.744,29.474
4332,14.738,14.76,29.498
4333,14.738,14.8,29.538
4334,14.732,14.786,29.518
4335,14.736,14.8,29.536
4336,14.754,14.828,29.582
4337,14.774,14.858,29.632
4338,14.838,14.87,29.708
4339,14.804,14.9,29.704
4340,14.762,14.89,29.652
4341,14.76,14.9,29.66
4342,14.804,14.912,29.716
4343,14.812,14.886,29.698
4344,14.802,14.856,29.658
4345,14.816,14.814,29.63
4346,14.828,14.822,29.65
4347,14.818,14.81,29.628
4348,14.824,14.81,29.634
4349,14.834,14.816,29.65
4350,14.858,14.796,29.654
4351,14.83,14.796,29.626
4352,14.836,14.81,29.646
4353,14.82,14.8,29.62
4354,14.814,14.798,29.612
4355,14.8,14.792,29.592
4356,14.806,14.804,29.61
4357,14.832,14.812,29.644
4358,14.808,14.852,29.66
4359,14.772,14.83,29.602
4360,14.784,14.804,29.588
4361,14.762,14.756,29.518
4362,14.754,14.722,29.476
4363,14.706,14.68,29.386
4364,14.7,14.704,29.404
4365,14.68,14.702,29.382
4366,14.678,14.682,29.36
4367,14.66,14.67,29.33
4368,14.674,14.68,29.354
4369,14.696,14.694,29.39
4370,14.668,14.666,29.334
4371,14.65,14.692,29.342
4372,14.694,14.672,29.366
4373,14.684,14.686,29.37
4374,14.678,14.66,29.338
4375,14.658,14.652,29.31
4376,14.652,14.606,29.258
4377,14.64,14.63,29.27
4378,14.674,14.588,29.262
4379,14.722,14.57,29.292
4380,14.71,14.564,29.274
4381,14.66,14.582,29.242
4382,14.664,14.576,29.24
4383,14.672,14.582,29.254
4384,14.69,14.554,29.244
4385,14.704,14.546,29.25
4386,14.67,14.546,29.216
4387,14.644,14.614,29.258
4388,14.632,14.614,29.246
4389,14.644,14.644,29.288
4390,14.654,14.632,29.286
4391,14.636,14.636,29.272
4392,14.66,14.662,29.322
4393,14.638,14.696,29.334
4394,14.66,14.724,29.384
4395,14.636,14.686,29.322
4396,14.616,14.68,29.296
4397,14.628,14.742,29.37
4398,14.626,14.726,29.352
4399,14.632,14.706,29.338
4400,14.622,14.666,29.288
4401,14.624,14.63,29.254
4402,14.638,14.626,29.264
4403,14.602,14.634,29.236
4404,14.61,14.65,29.26
4405,14.61,14.64,29.25
4406,14.61,14.634,29.244
4407,14.612,14.624,29.236
4408,14.618,14.62,29.238
4409,14.628,14.612,29.24
4410,14.658,14.584,29.242
4411,14.636,14.546,29.182
4412,14.634,14.518,29.152
4413,14.664,14.514,29.178
4414,14.636,14.506,29.142
4415,14.632,14.54,29.172
4416,14.664,14.556,29.22
4417,14.682,14.538,29.22
4418,14.678,14.564,29.242
4419,14.66,14.564,29.224
4420,14.624,14.586,29.21
4421,14.586,14.586,29.172
4422,14.606,14.564,29.17
4423,14.648,14.576,29.224
4424,14.646,14.606,29.252
4425,14.65,14.63,29.28
4426,14.63,14.602,29.232
4427,14.624,14.596,29.22
4428,14.636,14.584,29.22
