time,GLas_mean,GLux_mean,G_total_mean
1928,8.24,7.942,16.182
1929,8.244,7.95,16.194
1930,8.238,7.936,16.174
1931,8.262,7.956,16.218
1932,8.276,7.972,16.248
1933,8.258,7.982,16.24
1934,8.224,7.962,16.186
1935,8.228,7.966,16.194
1936,8.226,7.99,16.216
1937,8.222,8.01,16.232
1938,8.208,7.996,16.204
1939,8.214,7.966,16.18
1940,8.218,7.964,16.182
1941,8.254,7.952,16.206
1942,8.25,7.948,16.198
1943,8.26,7.926,16.186
1944,8.254,7.924,16.178
1945,8.254,7.94,16.194
1946,8.244,7.938,16.182
1947,8.212,7.968,16.18
1948,8.222,7.956,16.178
1949,8.21,7.954,16.164
1950,8.186,7.964,16.15
1951,8.194,7.96,16.154
1952,8.236,7.972,16.208
1953,8.2,7.986,16.186
1954,8.184,7.948,16.132
1955,8.21,7.972,16.182
1956,8.214,7.964,16.178
1957,8.24,7.958,16.198
1958,8.266,7.948,16.214
1959,8.262,7.986,16.248
1960,8.258,7.996,16.254
1961,8.278,7.996,16.274
1962,8.28,7.99,16.27
1963,8.286,8.002,16.288
1964,8.278,8.004,16.282
1965,8.304,8.026,16.33
1966,8.31,8.038,16.348
1967,8.33,8.032,16.362
1968,8.31,8.062,16.372
1969,8.316,8.106,16.422
1970,8.322,8.12,16.442
1971,8.3,8.122,16.422
1972,8.304,8.128,16.432
1973,8.32,8.124,16.444
1974,8.306,8.096,16.402
1975,8.31,8.09,16.4
1976,8.304,8.122,16.426
1977,8.286,8.122,16.408
1978,8.262,8.096,16.358
1979,8.248,8.076,16.324
1980,8.21,8.082,16.292
1981,8.238,8.092,16.33
1982,8.228,8.078,16.306
1983,8.23,8.076,16.306
1984,8.228,8.05,16.278
1985,8.224,8.068,16.292
1986,8.248,8.044,16.292
1987,8.258,8.026,16.284
1988,8.286,8.006,16.292
1989,8.296,7.998,16.294
1990,8.318,7.988,16.306
1991,8.288,8.016,16.304
1992,8.266,8.028,16.294
1993,8.268,8.016,16.284
1994,8.268,8.028,16.296
1995,8.286,8.062,16.348
1996,8.282,8.054,16.336
1997,8.288,8.052,16.34
1998,8.292,8.046,16.338
1999,8.286,8.024,16.31
2000,8.284,8.032,16.316
2001,8.266,8.022,16.288
2002,8.31,8.028,16.338
2003,8.316,8.026,16.342
2004,8.316,8.028,16.344
2005,8.322,8.008,16.33
2006,8.308,8.022,16.33
2007,8.29,8.046,16.336
2008,8.282,8.014,16.296
2009,8.312,7.998,16.31
2010,8.286,8.018,16.304
2011,8.284,7.99,16.274
2012,8.276,7.986,16.262
2013,8.25,7.998,16.248
2014,8.252,8.022,16.274
2015,8.208,7.992,16.2
2016,8.17,7.976,16.146
2017,8.15,7.956,16.106
2018,8.162,7.976,16.138
2019,8.152,7.97,16.122
2020,8.166,7.984,16.15
2021,8.148,7.966,16.114
2022,8.146,7.97,16.116
2023,8.124,7.984,16.108
2024,8.116,8.006,16.122
2025,8.114,7.984,16.098
2026,8.096,7.99,16.086
2027,8.114,8.004,16.118
2028,8.102,7.988,16.09
2029,8.088,8.01,16.098
2030,8.092,8.018,16.11
2031,8.11,8.058,16.168
2032,8.094,8.046,16.14
2033,8.054,8.03,16.084
2034,8.078,8.042,16.12
2035,8.058,8.048,16.106
2036,8.058,8.064,16.122
2037,8.052,8.078,16.13
2038,8.05,8.112,16.162
2039,8.042,8.11,16.152
2040,8.046,8.096,16.142
2041,8.04,8.096,16.136
2042,8.038,8.114,16.152
2043,8.05,8.096,16.146
2044,8.038,8.062,16.1
2045,8.026,8.112,16.138
2046,8.032,8.126,16.158
2047,8.034,8.1,16.134
2048,8.05,8.12,16.17
2049,8.03,8.136,16.166
2050,8.012,8.132,16.144
2051,8.04,8.116,16.156
2052,8.064,8.102,16.166
2053,8.07,8.092,16.162
2054,8.072,8.134,16.206
2055,8.09,8.144,16.234
2056,8.108,8.142,16.25
2057,8.136,8.13,16.266
2058,8.112,8.134,16.246
2059,8.12,8.116,16.236
2060,8.122,8.086,16.208
2061,8.144,8.06,16.204
2062,8.15,8.034,16.184
2063,8.156,8.032,16.188
2064,8.178,8.042,16.22
2065,8.186,8.066,16.252
2066,8.174,8.056,16.23
2067,8.168,8.078,16.246
2068,8.166,8.082,16.248
2069,8.144,8.076,16.22
2070,8.152,8.078,16.23
2071,8.142,8.054,16.196
2072,8.138,8.05,16.188
2073,8.146,8.024,16.17
2074,8.148,8.016,16.164
2075,8.16,8.028,16.188
2076,8.168,8.024,16.192
2077,8.19,8.048,16.238
2078,8.194,8.044,16.238
2079,8.188,8.074,16.262
2080,8.222,8.066,16.288
2081,8.216,8.072,16.288
2082,8.212,8.088,16.3
2083,8.196,8.086,16.282
2084,8.214,8.092,16.306
2085,8.178,8.082,16.26
2086,8.162,8.104,16.266
2087,8.168,8.08,16.248
2088,8.136,8.104,16.24
2089,8.174,8.096,16.27
2090,8.16,8.078,16.238
2091,8.132,8.044,16.176
2092,8.146,8.05,16.196
2093,8.146,8.052,16.198
2094,8.138,8.044,16.182
2095,8.164,8.076,16.24
2096,8.14,8.074,16.214
2097,8.134,8.072,16.206
2098,8.126,8.06,16.186
2099,8.124,8.034,16.158
2100,8.122,8.012,16.134
2101,8.112,7.996,16.108
2102,8.128,7.996,16.124
2103,8.116,8.014,16.13
2104,8.106,8.036,16.142
2105,8.116,8.022,16.138
2106,8.1,8.022,16.122
2107,8.106,8.024,16.13
2108,8.104,7.984,16.088
2109,8.102,7.974,16.076
2110,8.08,7.98,16.06
2111,8.082,7.99,16.072
2112,8.076,8.014,16.09
2113,8.088,8.018,16.106
2114,8.102,8.014,16.116
2115,8.11,7.99,16.1
2116,8.124,7.994,16.118
2117,8.112,7.966,16.078
2118,8.102,7.964,16.066
2119,8.124,7.994,16.118
2120,8.13,8.01,16.14
2121,8.136,8.024,16.16
2122,8.108,8.026,16.134
2123,8.138,8.016,16.154
2124,8.158,8.054,16.212
2125,8.156,8.08,16.236
2126,8.15,8.086,16.236
2127,8.152,8.082,16.234
2128,8.178,8.068,16.246
2129,8.16,8.056,16.216
2130,8.154,8.064,16.218
2131,8.142,8.07,16.212
2132,8.14,8.05,16.19
2133,8.142,8.042,16.184
2134,8.174,8.062,16.236
2135,8.19,8.054,16.244
2136,8.192,8.048,16.24
2137,8.194,8.064,16.258
2138,8.17,8.08,16.25
2139,8.182,8.038,16.22
2140,8.208,8.04,16.248
2141,8.212,8.05,16.262
2142,8.224,8.048,16.272
2143,8.232,8.044,16.276
2144,8.252,8.06,16.312
2145,8.262,8.054,16.316
2146,8.288,8.052,16.34
2147,8.292,8.05,16.342
2148,8.318,8.042,16.36
2149,8.32,8.066,16.386
2150,8.33,8.062,16.392
2151,8.334,8.062,16.396
2152,8.32,8.096,16.416
2153,8.304,8.1,16.404
2154,8.314,8.086,16.4
2155,8.312,8.096,16.408
2156,8.312,8.054,16.366
2157,8.31,8.052,16.362
2158,8.31,8.054,16.364
2159,8.322,8.052,16.374
2160,8.312,8.028,16.34
2161,8.294,8.014,16.308
2162,8.298,8.004,16.302
2163,8.302,8.026,16.328
2164,8.326,8.032,16.358
2165,8.298,8.03,16.328
2166,8.33,8.032,16.362
2167,8.294,8.018,16.312
2168,8.312,8.03,16.342
2169,8.32,8.046,16.366
2170,8.31,8.046,16.356
2171,8.31,8.01,16.32
2172,8.298,8.004,16.302
2173,8.312,8.004,16.316
2174,8.282,8.022,16.304
2175,8.292,8.008,16.3
2176,8.294,8.0,16.294
2177,8.328,8.024,16.352
2178,8.296,8.036,16.332
2179,8.27,8.046,16.316
2180,8.292,8.024,16.316
2181,8.288,8.006,16.294
2182,8.284,8.026,16.31
2183,8.302,8.006,16.308
2184,8.322,8.046,16.368
2185,8.33,8.048,16.378
2186,8.33,8.056,16.386
2187,8.298,8.056,16.354
2188,8.312,8.072,16.384
2189,8.304,8.084,16.388
2190,8.312,8.058,16.37
2191,8.306,8.052,16.358
2192,8.318,8.054,16.372
2193,8.272,8.05,16.322
2194,8.284,8.052,16.336
2195,8.284,8.022,16.306
2196,8.29,7.994,16.284
2197,8.292,8.004,16.296
2198,8.294,7.964,16.258
2199,8.312,7.942,16.254
2200,8.28,7.974,16.254
2201,8.288,7.97,16.258
2202,8.316,7.998,16.314
2203,8.318,8.02,16.338
2204,8.294,8.018,16.312
2205,8.266,8.022,16.288
2206,8.27,8.042,16.312
2207,8.292,8.052,16.344
2208,8.332,8.034,16.366
2209,8.338,8.034,16.372
2210,8.382,8.038,16.42
2211,8.392,8.028,16.42
2212,8.394,8.008,16.402
2213,8.398,8.02,16.418
2214,8.382,8.014,16.396
2215,8.362,7.998,16.36
2216,8.366,8.0,16.366
2217,8.372,7.978,16.35
2218,8.396,7.986,16.382
2219,8.386,7.964,16.35
2220,8.406,7.968,16.374
2221,8.414,7.964,16.378
2222,8.416,7.974,16.39
2223,8.408,7.962,16.37
2224,8.41,7.954,16.364
2225,8.418,7.948,16.366
2226,8.416,7.958,16.374
2227,8.382,7.92,16.302
2228,8.384,7.93,16.314
2229,8.364,7.918,16.282
2230,8.358,7.896,16.254
2231,8.332,7.92,16.252
2232,8.326,7.924,16.25
2233,8.316,7.894,16.21
2234,8.314,7.88,16.194
2235,8.31,7.854,16.164
2236,8.294,7.834,16.128
2237,8.288,7.818,16.106
2238,8.296,7.804,16.1
2239,8.272,7.81,16.082
2240,8.278,7.828,16.106
2241,8.288,7.838,16.126
2242,8.27,7.822,16.092
2243,8.278,7.812,16.09
2244,8.278,7.812,16.09
2245,8.264,7.812,16.076
2246,8.27,7.832,16.102
2247,8.266,7.812,16.078
2248,8.296,7.794,16.09
2249,8.326,7.788,16.114
2250,8.32,7.794,16.114
2251,8.348,7.796,16.144
2252,8.35,7.806,16.156
2253,8.342,7.8,16.142
2254,8.354,7.814,16.168
2255,8.338,7.828,16.166
2256,8.328,7.858,16.186
2257,8.322,7.846,16.168
2258,8.312,7.858,16.17
2259,8.294,7.896,16.19
2260,8.308,7.89,16.198
2261,8.308,7.894,16.202
2262,8.31,7.914,16.224
2263,8.274,7.908,16.182
2264,8.274,7.894,16.168
2265,8.27,7.886,16.156
2266,8.252,7.916,16.168
2267,8.234,7.928,16.162
2268,8.244,7.906,16.15
2269,8.278,7.886,16.164
2270,8.28,7.856,16.136
2271,8.276,7.888,16.164
2272,8.24,7.898,16.138
2273,8.228,7.876,16.104
2274,8.242,7.884,16.126
2275,8.256,7.868,16.124
2276,8.256,7.89,16.146
2277,8.274,7.906,16.18
2278,8.292,7.924,16.216
2279,8.306,7.93,16.236
2280,8.24,7.924,16.164
2281,8.238,7.934,16.172
2282,8.244,7.916,16.16
2283,8.242,7.926,16.168
2284,8.234,7.916,16.15
2285,8.234,7.92,16.154
2286,8.25,7.924,16.174
2287,8.244,7.928,16.172
2288,8.248,7.902,16.15
2289,8.248,7.916,16.164
2290,8.222,7.93,16.152
2291,8.212,7.92,16.132
2292,8.234,7.946,16.18
2293,8.22,7.934,16.154
2294,8.21,7.952,16.162
2295,8.194,7.962,16.156
2296,8.196,7.972,16.168
2297,8.212,7.96,16.172
2298,8.208,7.972,16.18
2299,8.23,7.974,16.204
2300,8.226,8.002,16.228
2301,8.234,7.974,16.208
2302,8.228,7.94,16.168
2303,8.218,7.95,16.168
2304,8.226,7.968,16.194
2305,8.198,7.96,16.158
2306,8.174,7.952,16.126
2307,8.182,7.974,16.156
2308,8.196,7.954,16.15
2309,8.214,7.964,16.178
2310,8.204,7.986,16.19
2311,8.182,8.004,16.186
2312,8.184,7.98,16.164
2313,8.17,7.98,16.15
2314,8.218,7.95,16.168
2315,8.218,7.96,16.178
2316,8.226,7.962,16.188
2317,8.238,7.966,16.204
2318,8.238,7.986,16.224
2319,8.24,7.976,16.216
2320,8.222,7.974,16.196
2321,8.244,8.002,16.246
2322,8.26,7.988,16.248
2323,8.284,7.994,16.278
2324,8.304,7.978,16.282
2325,8.278,7.996,16.274
2326,8.28,8.014,16.294
2327,8.284,8.018,16.302
2328,8.304,8.034,16.338
2329,8.3,8.098,16.398
2330,8.33,8.086,16.416
2331,8.322,8.074,16.396
2332,8.316,8.084,16.4
2333,8.312,8.088,16.4
2334,8.326,8.074,16.4
2335,8.322,8.068,16.39
2336,8.308,8.062,16.37
2337,8.276,8.07,16.346
2338,8.296,8.074,16.37
2339,8.308,8.084,16.392
2340,8.27,8.078,16.348
2341,8.282,8.062,16.344
2342,8.29,8.096,16.386
2343,8.274,8.106,16.38
2344,8.286,8.116,16.402
2345,8.32,8.094,16.414
2346,8.372,8.092,16.464
2347,8.34,8.106,16.446
2348,8.348,8.112,16.46
2349,8.326,8.096,16.422
2350,8.344,8.098,16.442
2351,8.348,8.104,16.452
2352,8.348,8.11,16.458
2353,8.336,8.126,16.462
2354,8.328,8.14,16.468
2355,8.334,8.164,16.498
2356,8.314,8.168,16.482
2357,8.344,8.182,16.526
2358,8.384,8.164,16.548
2359,8.412,8.152,16.564
2360,8.428,8.15,16.578
2361,8.394,8.148,16.542
2362,8.384,8.118,16.502
2363,8.364,8.104,16.468
2364,8.346,8.092,16.438
2365,8.376,8.062,16.438
2366,8.352,8.052,16.404
2367,8.318,8.064,16.382
2368,8.304,8.064,16.368
2369,8.286,8.06,16.346
2370,8.27,8.082,16.352
2371,8.262,8.066,16.328
2372,8.25,8.068,16.318
2373,8.24,8.07,16.31
2374,8.21,8.078,16.288
2375,8.212,8.064,16.276
2376,8.23,8.042,16.272
2377,8.218,8.066,16.284
2378,8.218,8.074,16.292
2379,8.208,8.108,16.316
2380,8.22,8.092,16.312
2381,8.23,8.106,16.336
2382,8.22,8.096,16.316
2383,8.234,8.078,16.312
2384,8.24,8.038,16.278
2385,8.242,8.03,16.272
2386,8.244,8.046,16.29
2387,8.24,8.036,16.276
2388,8.24,8.032,16.272
2389,8.228,8.034,16.262
2390,8.214,7.998,16.212
2391,8.182,8.01,16.192
2392,8.188,8.022,16.21
2393,8.196,8.036,16.232
2394,8.212,8.01,16.222
2395,8.22,8.012,16.232
2396,8.2,8.038,16.238
2397,8.216,8.05,16.266
2398,8.212,8.042,16.254
2399,8.198,8.042,16.24
2400,8.202,8.006,16.208
2401,8.18,7.998,16.178
2402,8.188,7.99,16.178
2403,8.198,8.014,16.212
2404,8.186,7.998,16.184
2405,8.196,8.022,16.218
2406,8.184,7.998,16.182
2407,8.206,8.006,16.212
2408,8.21,8.006,16.216
2409,8.194,7.998,16.192
2410,8.186,8.018,16.204
2411,8.16,7.998,16.158
2412,8.186,7.972,16.158
2413,8.192,7.986,16.178
2414,8.194,7.996,16.19
2415,8.188,7.98,16.168
2416,8.176,7.972,16.148
2417,8.154,7.972,16.126
2418,8.146,7.996,16.142
2419,8.14,7.996,16.136
2420,8.148,7.978,16.126
2421,8.152,7.964,16.116
2422,8.166,7.978,16.144
2423,8.184,7.984,16.168
2424,8.188,7.99,16.178
2425,8.178,8.004,16.182
2426,8.19,8.042,16.232
2427,8.15,8.02,16.17
2428,8.174,8.008,16.182
2429,8.184,8.006,16.19
2430,8.184,8.026,16.21
2431,8.184,8.034,16.218
2432,8.178,8.076,16.254
2433,8.166,8.086,16.252
2434,8.204,8.086,16.29
2435,8.2,8.08,16.28
2436,8.184,8.126,16.31
2437,8.194,8.142,16.336
2438,8.17,8.14,16.31
2439,8.184,8.108,16.292
2440,8.174,8.112,16.286
2441,8.124,8.126,16.25
2442,8.106,8.164,16.27
2443,8.102,8.166,16.268
2444,8.106,8.14,16.246
2445,8.104,8.152,16.256
2446,8.156,8.164,16.32
2447,8.156,8.182,16.338
2448,8.136,8.192,16.328
2449,8.11,8.186,16.296
2450,8.116,8.188,16.304
2451,8.084,8.208,16.292
2452,8.08,8.194,16.274
2453,8.064,8.18,16.244
2454,8.032,8.192,16.224
2455,8.006,8.188,16.194
2456,8.006,8.172,16.178
2457,8.016,8.148,16.164
2458,8.002,8.148,16.15
2459,8.012,8.168,16.18
2460,8.022,8.176,16.198
2461,8.004,8.214,16.218
2462,8.002,8.228,16.23
2463,8.012,8.224,16.236
2464,8.008,8.222,16.23
2465,8.012,8.23,16.242
2466,8.004,8.206,16.21
2467,7.988,8.196,16.184
2468,7.964,8.176,16.14
2469,7.994,8.132,16.126
2470,8.018,8.118,16.136
2471,8.022,8.142,16.164
2472,8.002,8.148,16.15
2473,8.028,8.15,16.178
2474,8.034,8.138,16.172
2475,8.064,8.13,16.194
2476,8.064,8.128,16.192
2477,8.088,8.132,16.22
2478,8.09,8.146,16.236
2479,8.092,8.152,16.244
2480,8.076,8.136,16.212
2481,8.094,8.156,16.25
2482,8.078,8.138,16.216
2483,8.108,8.17,16.278
2484,8.132,8.174,16.306
2485,8.094,8.174,16.268
2486,8.118,8.18,16.298
2487,8.104,8.148,16.252
2488,8.1,8.156,16.256
2489,8.086,8.146,16.232
2490,8.09,8.136,16.226
2491,8.112,8.132,16.244
2492,8.112,8.102,16.214
2493,8.112,8.128,16.24
2494,8.126,8.158,16.284
2495,8.15,8.14,16.29
2496,8.106,8.118,16.224
2497,8.108,8.142,16.25
2498,8.088,8.146,16.234
2499,8.054,8.138,16.192
2500,8.04,8.108,16.148
2501,8.044,8.098,16.142
2502,8.054,8.128,16.182
2503,8.07,8.12,16.19
2504,8.038,8.096,16.134
2505,8.028,8.092,16.12
2506,8.024,8.078,16.102
2507,8.03,8.082,16.112
2508,8.034,8.056,16.09
2509,8.014,8.086,16.1
2510,8.032,8.092,16.124
2511,8.022,8.114,16.136
2512,8.01,8.12,16.13
2513,8.05,8.092,16.142
2514,8.036,8.116,16.152
2515,8.038,8.13,16.168
2516,8.058,8.134,16.192
2517,8.068,8.128,16.196
2518,8.074,8.118,16.192
2519,8.064,8.134,16.198
2520,8.064,8.108,16.172
2521,8.066,8.1,16.166
2522,8.088,8.132,16.22
2523,8.09,8.116,16.206
2524,8.096,8.134,16.23
2525,8.1,8.13,16.23
2526,8.082,8.11,16.192
2527,8.1,8.146,16.246
2528,8.102,8.132,16.234
2529,8.096,8.138,16.234
2530,8.136,8.144,16.28
2531,8.158,8.128,16.286
2532,8.166,8.15,16.316
2533,8.162,8.198,16.36
2534,8.158,8.194,16.352
2535,8.138,8.2,16.338
2536,8.144,8.216,16.36
2537,8.156,8.216,16.372
2538,8.158,8.204,16.362
2539,8.168,8.194,16.362
2540,8.162,8.22,16.382
2541,8.156,8.222,16.378
2542,8.148,8.204,16.352
2543,8.168,8.2,16.368
2544,8.148,8.232,16.38
2545,8.134,8.226,16.36
2546,8.164,8.206,16.37
2547,8.138,8.174,16.312
2548,8.128,8.168,16.296
2549,8.15,8.188,16.338
2550,8.16,8.188,16.348
2551,8.17,8.172,16.342
2552,8.134,8.162,16.296
2553,8.148,8.174,16.322
2554,8.172,8.186,16.358
2555,8.186,8.206,16.392
2556,8.178,8.194,16.372
2557,8.184,8.182,16.366
2558,8.192,8.21,16.402
2559,8.204,8.206,16.41
2560,8.226,8.21,16.436
2561,8.206,8.216,16.422
2562,8.228,8.198,16.426
2563,8.232,8.156,16.388
2564,8.236,8.164,16.4
2565,8.242,8.146,16.388
2566,8.198,8.142,16.34
2567,8.204,8.148,16.352
2568,8.196,8.13,16.326
2569,8.198,8.116,16.314
2570,8.208,8.116,16.324
2571,8.166,8.104,16.27
2572,8.174,8.06,16.234
2573,8.156,8.056,16.212
2574,8.162,8.048,16.21
2575,8.186,8.02,16.206
2576,8.194,8.022,16.216
2577,8.194,8.05,16.244
2578,8.214,8.056,16.27
2579,8.202,8.044,16.246
2580,8.24,8.06,16.3
2581,8.248,8.078,16.326
2582,8.252,8.06,16.312
2583,8.256,8.082,16.338
2584,8.248,8.05,16.298
2585,8.284,8.042,16.326
2586,8.276,8.06,16.336
2587,8.294,8.062,16.356
2588,8.282,8.054,16.336
2589,8.294,8.05,16.344
2590,8.288,8.066,16.354
2591,8.28,8.09,16.37
2592,8.246,8.096,16.342
2593,8.234,8.11,16.344
2594,8.212,8.114,16.326
2595,8.19,8.142,16.332
2596,8.21,8.134,16.344
2597,8.224,8.128,16.352
2598,8.248,8.12,16.368
2599,8.228,8.152,16.38
2600,8.228,8.136,16.364
2601,8.208,8.16,16.368
2602,8.214,8.186,16.4
2603,8.17,8.182,16.352
2604,8.16,8.192,16.352
2605,8.172,8.2,16.372
2606,8.17,8.224,16.394
2607,8.16,8.214,16.374
2608,8.184,8.242,16.426
2609,8.156,8.244,16.4
2610,8.142,8.248,16.39
2611,8.128,8.25,16.378
2612,8.124,8.278,16.402
2613,8.118,8.298,16.416
2614,8.138,8.294,16.432
2615,8.16,8.314,16.474
2616,8.186,8.3,16.486
2617,8.2,8.298,16.498
2618,8.206,8.294,16.5
2619,8.174,8.292,16.466
2620,8.148,8.304,16.452
2621,8.156,8.296,16.452
2622,8.134,8.3,16.434
2623,8.104,8.304,16.408
2624,8.1,8.286,16.386
2625,8.124,8.288,16.412
2626,8.116,8.292,16.408
2627,8.094,8.316,16.41
2628,8.122,8.356,16.478
2629,8.104,8.338,16.442
2630,8.116,8.318,16.434
2631,8.084,8.34,16.424
2632,8.076,8.346,16.422
2633,8.102,8.324,16.426
2634,8.076,8.296,16.372
2635,8.06,8.294,16.354
2636,8.06,8.274,16.334
2637,8.066,8.272,16.338
2638,8.074,8.286,16.36
2639,8.072,8.256,16.328
2640,8.066,8.262,16.328
2641,8.05,8.25,16.3
2642,8.066,8.22,16.286
2643,8.068,8.214,16.282
2644,8.056,8.232,16.288
2645,8.036,8.226,16.262
2646,8.046,8.26,16.306
2647,8.042,8.282,16.324
2648,8.066,8.298,16.364
2649,8.09,8.274,16.364
2650,8.106,8.302,16.408
2651,8.134,8.344,16.478
2652,8.13,8.296,16.426
2653,8.12,8.322,16.442
2654,8.106,8.292,16.398
2655,8.112,8.278,16.39
2656,8.094,8.24,16.334
2657,8.084,8.22,16.304
2658,8.098,8.222,16.32
2659,8.084,8.214,16.298
2660,8.088,8.208,16.296
2661,8.076,8.198,16.274
2662,8.084,8.212,16.296
2663,8.11,8.214,16.324
2664,8.138,8.228,16.366
2665,8.162,8.22,16.382
2666,8.17,8.186,16.356
2667,8.164,8.174,16.338
2668,8.156,8.156,16.312
2669,8.164,8.132,16.296
2670,8.164,8.154,16.318
2671,8.162,8.196,16.358
2672,8.152,8.196,16.348
2673,8.162,8.2,16.362
2674,8.15,8.19,16.34
2675,8.152,8.2,16.352
2676,8.144,8.186,16.33
2677,8.124,8.196,16.32
2678,8.134,8.208,16.342
2679,8.138,8.146,16.284
2680,8.136,8.16,16.296
2681,8.14,8.136,16.276
2682,8.136,8.112,16.248
2683,8.14,8.1,16.24
2684,8.154,8.086,16.24
2685,8.138,8.096,16.234
2686,8.096,8.092,16.188
2687,8.094,8.076,16.17
2688,8.052,8.07,16.122
2689,8.046,8.072,16.118
2690,8.062,8.066,16.128
2691,8.07,8.07,16.14
2692,8.076,8.072,16.148
2693,8.064,8.09,16.154
2694,8.038,8.116,16.154
2695,8.046,8.118,16.164
2696,8.028,8.126,16.154
2697,8.038,8.112,16.15
2698,8.036,8.12,16.156
2699,8.028,8.116,16.144
2700,8.022,8.134,16.156
2701,8.02,8.148,16.168
2702,7.992,8.146,16.138
2703,7.99,8.146,16.136
2704,8.0,8.152,16.152
2705,8.006,8.15,16.156
2706,7.996,8.162,16.158
2707,7.982,8.118,16.1
2708,7.988,8.116,16.104
2709,7.986,8.12,16.106
2710,8.008,8.12,16.128
2711,8.028,8.124,16.152
2712,8.036,8.126,16.162
2713,8.016,8.124,16.14
2714,8.028,8.136,16.164
2715,8.05,8.13,16.18
2716,8.022,8.152,16.174
2717,8.036,8.156,16.192
2718,8.034,8.176,16.21
2719,8.042,8.176,16.218
2720,8.042,8.172,16.214
2721,8.018,8.164,16.182
2722,8.014,8.15,16.164
2723,8.004,8.15,16.154
2724,8.016,8.16,16.176
2725,7.996,8.128,16.124
2726,7.964,8.154,16.118
2727,7.96,8.166,16.126
2728,7.956,8.176,16.132
2729,7.978,8.18,16.158
2730,7.952,8.2,16.152
2731,7.94,8.222,16.162
2732,7.924,8.188,16.112
2733,7.944,8.22,16.164
2734,7.994,8.232,16.226
2735,7.984,8.214,16.198
2736,7.996,8.23,16.226
2737,7.978,8.194,16.172
2738,7.948,8.186,16.134
2739,7.946,8.162,16.108
2740,7.932,8.158,16.09
2741,7.928,8.134,16.062
2742,7.952,8.126,16.078
2743,7.934,8.122,16.056
2744,7.924,8.132,16.056
2745,7.916,8.124,16.04
2746,7.95,8.09,16.04
2747,7.94,8.092,16.032
2748,7.96,8.078,16.038
2749,7.958,8.07,16.028
2750,7.95,8.088,16.038
2751,7.934,8.086,16.02
2752,7.902,8.078,15.98
2753,7.928,8.066,15.994
2754,7.938,8.046,15.984
2755,7.91,8.042,15.952
2756,7.904,8.002,15.906
2757,7.944,7.998,15.942
2758,7.97,8.002,15.972
2759,7.98,8.0,15.98
2760,7.938,8.0,15.938
2761,7.928,7.982,15.91
2762,7.916,7.944,15.86
2763,7.894,7.942,15.836
2764,7.898,7.936,15.834
2765,7.918,7.918,15.836
2766,7.914,7.922,15.836
2767,7.92,7.95,15.87
2768,7.924,7.91,15.834
2769,7.926,7.942,15.868
2770,7.928,7.958,15.886
2771,7.93,7.938,15.868
2772,7.924,7.948,15.872
2773,7.916,7.964,15.88
2774,7.94,7.94,15.88
2775,7.938,7.938,15.876
2776,7.906,7.952,15.858
2777,7.896,7.928,15.824
2778,7.886,7.934,15.82
2779,7.868,7.954,15.822
2780,7.888,7.932,15.82
2781,7.888,7.962,15.85
2782,7.91,7.988,15.898
2783,7.864,7.982,15.846
2784,7.858,7.994,15.852
2785,7.838,7.976,15.814
2786,7.858,7.978,15.836
2787,7.876,7.98,15.856
2788,7.894,7.976,15.87
2789,7.856,7.966,15.822
2790,7.856,7.952,15.808
2791,7.852,7.948,15.8
2792,7.878,7.922,15.8
2793,7.874,7.93,15.804
2794,7.906,7.94,15.846
2795,7.928,7.954,15.882
2796,7.93,7.958,15.888
2797,7.942,7.968,15.91
2798,7.956,7.94,15.896
2799,7.958,7.922,15.88
2800,7.896,7.934,15.83
2801,7.906,7.946,15.852
2802,7.9,7.954,15.854
2803,7.874,7.944,15.818
2804,7.882,7.954,15.836
2805,7.894,7.964,15.858
2806,7.896,7.972,15.868
2807,7.882,7.972,15.854
2808,7.876,7.966,15.842
2809,7.884,7.974,15.858
2810,7.864,7.972,15.836
2811,7.862,7.956,15.818
2812,7.87,7.964,15.834
2813,7.878,7.964,15.842
2814,7.902,7.956,15.858
2815,7.916,7.948,15.864
2816,7.928,7.93,15.858
2817,7.936,7.922,15.858
2818,7.94,7.922,15.862
2819,7.922,7.908,15.83
2820,7.932,7.906,15.838
2821,7.912,7.914,15.826
2822,7.898,7.934,15.832
2823,7.9,7.926,15.826
2824,7.912,7.918,15.83
2825,7.914,7.922,15.836
2826,7.902,7.924,15.826
2827,7.91,7.938,15.848
2828,7.896,7.946,15.842
2829,7.886,7.956,15.842
2830,7.892,7.932,15.824
2831,7.888,7.92,15.808
2832,7.916,7.936,15.852
2833,7.924,7.944,15.868
2834,7.962,7.97,15.932
2835,7.982,7.956,15.938
2836,8.008,7.946,15.954
2837,8.028,7.948,15.976
2838,8.04,7.958,15.998
2839,8.03,7.98,16.01
2840,8.034,8.012,16.046
2841,8.038,8.024,16.062
2842,8.012,7.982,15.994
2843,8.018,8.012,16.03
2844,8.036,8.008,16.044
2845,8.044,7.99,16.034
2846,8.058,7.954,16.012
2847,8.058,7.926,15.984
2848,8.048,7.92,15.968
2849,7.986,7.942,15.928
2850,8.01,7.972,15.982
2851,7.996,7.982,15.978
2852,8.012,7.954,15.966
2853,8.036,7.962,15.998
2854,8.034,7.956,15.99
2855,8.092,7.956,16.048
2856,8.13,7.936,16.066
2857,8.12,7.928,16.048
2858,8.136,7.94,16.076
