time,GA_mean,GB_mean
707,0.0,15.32
708,0.0,15.28
709,0.0,15.282
710,0.0,15.3
711,0.0,15.31
712,0.0,15.352
713,0.0,15.384
714,0.0,15.41
715,0.0,15.432
716,0.0,15.444
717,0.0,15.482
718,0.0,15.43
719,0.0,15.438
720,0.0,15.484
721,0.0,15.484
722,0.0,15.506
723,0.0,15.516
724,0.0,15.514
725,0.0,15.58
726,0.0,15.606
727,0.0,15.598
728,0.0,15.646
729,0.0,15.646
730,0.0,15.694
731,0.0,15.668
732,0.0,15.676
733,0.0,15.634
734,0.0,15.642
735,0.0,15.676
736,0.0,15.71
737,0.0,15.766
738,0.0,15.786
739,0.0,15.794
740,0.0,15.784
741,0.0,15.822
742,0.0,15.82
743,0.0,15.814
744,0.0,15.836
745,0.0,15.86
746,0.0,15.89
747,0.0,15.9
748,0.0,15.9
749,0.0,15.9
750,0.0,15.918
751,0.0,15.888
752,0.0,15.92
753,0.0,15.912
754,0.0,15.93
755,0.0,15.96
756,0.0,15.964
757,0.0,15.994
758,0.0,16.042
759,0.0,16.056
760,0.0,16.05
761,0.0,16.012
762,0.0,16.0
763,0.0,15.942
764,0.0,15.948
765,0.0,15.93
766,0.0,15.976
767,0.0,15.98
768,0.0,15.948
769,0.0,15.968
770,0.0,15.95
771,0.0,15.978
772,0.0,15.978
773,0.0,16.026
774,0.0,16.034
775,0.0,16.018
776,0.0,16.01
777,0.0,16.036
778,0.0,16.036
779,0.0,16.062
780,0.0,16.058
781,0.0,16.054
782,0.0,16.064
783,0.0,16.08
784,0.0,16.04
785,0.0,16.066
786,0.0,16.096
787,0.0,16.126
788,0.0,16.142
789,0.0,16.154
790,0.0,16.166
791,0.0,16.18
792,0.0,16.18
793,0.0,16.206
794,0.0,16.206
795,0.0,16.204
796,0.0,16.226
797,0.0,16.256
798,0.0,16.242
799,0.0,16.286
800,0.0,16.284
801,0.0,16.29
802,0.0,16.31
803,0.0,16.352
804,0.0,16.392
805,0.0,16.37
806,0.0,16.346
807,0.0,16.37
808,0.0,16.372
809,0.0,16.378
810,0.0,16.346
811,0.0,16.39
812,0.0,16.368
813,0.0,16.32
814,0.0,16.3
815,0.0,16.374
816,0.0,16.382
817,0.0,16.412
818,0.0,16.414
819,0.0,16.394
820,0.0,16.398
821,0.0,16.426
822,0.0,16.428
823,0.0,16.434
824,0.0,16.452
825,0.0,16.49
826,0.0,16.494
827,0.0,16.476
828,0.0,16.5
829,0.0,16.48
830,0.0,16.484
831,0.0,16.446
832,0.0,16.468
833,0.0,16.496
834,0.0,16.482
835,0.0,16.484
836,0.0,16.48
837,0.0,16.494
838,0.0,16.516
839,0.0,16.552
840,0.0,16.55
841,0.0,16.524
842,0.0,16.538
843,0.0,16.526
844,0.0,16.52
845,0.0,16.542
846,0.0,16.532
847,0.0,16.524
848,0.0,16.526
849,0.0,16.538
850,0.0,16.506
851,0.0,16.48
852,0.0,16.464
853,0.0,16.444
854,0.0,16.462
855,0.0,16.482
856,0.0,16.478
857,0.0,16.48
858,0.0,16.472
859,0.0,16.458
860,0.0,16.456
861,0.0,16.45
862,0.0,16.418
863,0.0,16.45
864,0.0,16.466
865,0.0,16.484
866,0.0,16.47
867,0.0,16.476
868,0.0,16.492
869,0.0,16.534
870,0.0,16.526
871,0.0,16.546
872,0.0,16.552
873,0.0,16.544
874,0.0,16.55
875,0.0,16.554
876,0.0,16.566
877,0.0,16.542
878,0.0,16.57
879,0.0,16.59
880,0.0,16.596
881,0.0,16.628
882,0.0,16.66
883,0.0,16.672
884,0.0,16.628
885,0.0,16.604
886,0.0,16.636
887,0.0,16.658
888,0.0,16.652
889,0.0,16.658
890,0.0,16.638
891,0.0,16.614
892,0.0,16.626
893,0.0,16.636
894,0.0,16.664
895,0.0,16.654
896,0.0,16.668
897,0.0,16.696
898,0.0,16.658
899,0.0,16.626
900,0.0,16.578
901,0.0,16.552
902,0.0,16.562
903,0.0,16.578
904,0.0,16.598
905,0.0,16.622
906,0.0,16.616
907,0.0,16.646
908,0.0,16.588
909,0.0,16.58
910,0.0,16.608
911,0.0,16.594
912,0.0,16.54
913,0.0,16.55
914,0.0,16.566
915,0.0,16.518
916,0.0,16.508
917,0.0,16.504
918,0.0,16.512
919,0.0,16.524
920,0.0,16.554
921,0.0,16.582
922,0.0,16.604
923,0.0,16.576
924,0.0,16.62
925,0.0,16.62
926,0.0,16.566
927,0.0,16.564
928,0.0,16.57
929,0.0,16.586
930,0.0,16.614
931,0.0,16.616
932,0.0,16.622
933,0.0,16.658
934,0.0,16.686
935,0.0,16.744
936,0.0,16.776
937,0.0,16.768
938,0.0,16.794
939,0.0,16.796
940,0.0,16.834
941,0.0,16.852
942,0.0,16.816
943,0.0,16.804
944,0.0,16.852
945,0.0,16.86
946,0.0,16.814
947,0.0,16.812
948,0.0,16.784
949,0.0,16.788
950,0.0,16.776
951,0.0,16.786
952,0.0,16.77
953,0.0,16.734
954,0.0,16.724
955,0.0,16.706
956,0.0,16.696
957,0.0,16.71
958,0.0,16.688
959,0.0,16.684
960,0.0,16.694
961,0.0,16.73
962,0.0,16.7
963,0.0,16.716
964,0.0,16.716
965,0.0,16.786
966,0.0,16.78
967,0.0,16.77
968,0.0,16.768
969,0.0,16.816
970,0.0,16.824
971,0.0,16.802
972,0.0,16.812
973,0.0,16.818
974,0.0,16.81
975,0.0,16.798
976,0.0,16.786
977,0.0,16.78
978,0.0,16.798
979,0.0,16.812
980,0.0,16.846
981,0.0,16.818
982,0.0,16.804
983,0.0,16.768
984,0.0,16.792
985,0.0,16.826
986,0.0,16.906
987,0.0,16.946
988,0.0,16.934
989,0.0,16.936
990,0.0,16.952
991,0.0,16.938
992,0.0,16.926
993,0.0,16.932
994,0.0,16.942
995,0.0,16.916
996,0.0,16.916
997,0.0,16.896
998,0.0,16.892
999,0.0,16.92
1000,0.0,16.928
1001,0.0,16.926
1002,0.0,16.936
1003,0.0,16.942
1004,0.0,16.958
1005,0.0,16.946
1006,0.0,16.998
1007,0.0,16.988
1008,0.0,16.962
1009,0.0,16.962
1010,0.0,16.964
1011,0.0,16.962
1012,0.0,16.924
1013,0.0,16.904
1014,0.0,16.9
1015,0.0,16.898
1016,0.0,16.856
1017,0.0,16.876
1018,0.0,16.862
1019,0.0,16.89
1020,0.0,16.868
1021,0.0,16.802
1022,0.0,16.832
1023,0.0,16.86
1024,0.0,16.866
1025,0.0,16.894
1026,0.0,16.85
1027,0.0,16.818
1028,0.0,16.834
1029,0.0,16.86
1030,0.0,16.882
1031,0.0,16.884
1032,0.0,16.852
1033,0.0,16.84
1034,0.0,16.838
1035,0.0,16.836
1036,0.0,16.874
1037,0.0,16.896
1038,0.0,16.92
1039,0.0,16.912
1040,0.0,16.932
1041,0.0,16.94
1042,0.0,16.97
1043,0.0,16.982
1044,0.0,16.976
1045,0.0,16.938
1046,0.0,16.906
1047,0.0,16.928
1048,0.0,16.936
1049,0.0,16.958
1050,0.0,16.986
1051,0.0,16.994
1052,0.0,16.994
1053,0.0,17.006
1054,0.0,17.008
1055,0.0,17.028
1056,0.0,17.056
1057,0.0,17.07
1058,0.0,17.068
1059,0.0,17.092
1060,0.0,17.136
1061,0.0,17.106
